pipeline,log,duration_s,trainer,evaluation_scope,aligned_mae_mean,aligned_mae_median,aligned_mae_std,aligned_nrmse_p90_mean,aligned_nrmse_p90_median,aligned_nrmse_p90_std,aligned_nrmse_std_mean,aligned_nrmse_std_median,aligned_nrmse_std_std,aligned_rmse_mean,aligned_rmse_median,aligned_rmse_std,anchored_mae_mean,anchored_mae_median,anchored_mae_std,anchored_nrmse_std_mean,anchored_nrmse_std_median,anchored_nrmse_std_std,anchored_rmse_mean,anchored_rmse_median,anchored_rmse_std,bin_occupied_rmse_mean,bin_occupied_rmse_median,bin_occupied_rmse_std,bin_rmse_mean,bin_rmse_median,bin_rmse_std,completed_trials,completion_rate,correlation_mean,correlation_median,correlation_std,failed_trials,failure_rate,fixed_aligned_nrmse_std_mean,fixed_aligned_nrmse_std_median,fixed_aligned_nrmse_std_std,fixed_aligned_rmse_mean,fixed_aligned_rmse_median,fixed_aligned_rmse_std,prediction_std_mean,prediction_std_median,prediction_std_std,prediction_to_travel_std_mean,prediction_to_travel_std_median,prediction_to_travel_std_std,scheduled_trials,successful_trials,training_observations_mean,training_observations_median,training_observations_std,travel_p90_span_mean,travel_p90_span_median,travel_p90_span_std,travel_range_mean,travel_range_median,travel_range_std,travel_std_mean,travel_std_median,travel_std_std
front,log-0081,20.0,oracle-power,training_window,3.9288321250979203,4.039269605025102,1.197674699214069,0.08007767552190753,0.0795757890721824,0.029002677345438432,0.2657692365607089,0.2535961500465484,0.09872534779032249,5.093453390045524,5.084327558661522,1.4045755704889247,3.928833535752829,4.039269605371761,1.197673801098951,0.265769236638471,0.25359615004654834,0.09872534787212583,5.093453390953554,5.084327558661523,1.4045755699186833,5.269784298655772,4.956084680499349,1.2142207549981114,5.387094318427058,5.4449444195877765,1.4493492637037106,20,1.0,0.9586996099343613,0.9667273241952017,0.03248337623101605,0,0.0,0.4205975404213863,0.3630776205240891,0.1858584362787256,7.980929082427105,7.5056589886989125,2.2307057928981493,19.745457069552575,19.38713291027151,5.833115955511626,0.9586986962817159,0.9667273239269989,0.032484191896838384,20,20,1951.9,1952.0,0.5525062514530825,67.98124789738864,66.15727219424642,19.165786605218727,127.69183452469422,128.07468120217573,29.78618732327711,20.480151269641347,19.930868129835254,5.674332691941501
front,log-0098,20.0,oracle-power,training_window,5.464136253305582,4.898731190910604,1.3001647338627769,0.07813647054594178,0.06829230842618855,0.020980990521213157,0.2686352751973631,0.22130784137688037,0.08731758914292076,7.053734034468087,6.182882758784949,1.8101895986560392,5.464135975394403,4.898731191749192,1.3001641225568956,0.2686352751981979,0.22130784137688037,0.08731758914478104,7.0537340344876585,6.182882758784949,1.810189598696754,6.541734787298043,6.230701841074072,1.5067960348061311,6.952877722526194,6.530196126796534,1.6272769749250735,20,1.0,0.9590759997609941,0.9752022700803914,0.02838035455512368,0,0.0,0.2781446044345641,0.23917508790604264,0.08323260169418947,7.318224581201667,6.616040651357492,1.700222903482043,25.948048676379823,27.473655573859467,3.9670426385763307,0.9590760996056087,0.9752022699962708,0.028380104524937392,20,20,2000.0,2000.0,0.0,91.25659356282122,91.35165721897563,9.747481802177935,155.51123831455666,152.3357110024309,26.32431348426641,26.992405964303526,28.149226691406522,3.6317054848672012
front,log-0099,20.0,oracle-power,training_window,5.2139430471061985,5.288990179244495,1.369673730618884,0.10948197484176811,0.11626879169161755,0.029862544510593364,0.362491980908825,0.38642592824199784,0.0952324767129055,6.5869317591233685,6.842996300200412,1.647502837090739,5.213943766471052,5.288990184487146,1.369683714273638,0.3624919883457231,0.3864259784111782,0.09523247828026457,6.586931905259415,6.842996300200412,1.6475029391036262,6.7571984297673024,7.1335845618169085,1.8105342200267776,7.4181024062332925,7.841584968663754,2.0453150200538133,20,1.0,0.9267528270878982,0.9222893503511065,0.034228305958930394,0,0.0,0.4694945472237798,0.45255503738786274,0.0922362040211975,8.648906042796565,8.713130058234704,1.9933860880393917,17.26491771731866,18.076599001113905,3.5477438143477205,0.9267476027398169,0.9222531585278004,0.03422867216892837,20,20,2000.0,2000.0,0.0,61.865805733041405,62.61751026242663,12.286380601570535,116.80969218433684,116.67404977656058,21.192649732851883,18.566782882755952,18.66253566352542,3.445691979521279
front,log103,20.0,oracle-power,training_window,3.6843097820591852,3.568006034784249,1.285489609842522,0.08164418115964236,0.07606543196622866,0.022132008183054958,0.26813476671434755,0.26346390712050904,0.07133168628879526,6.044987850163269,6.285667949201134,1.8523293935822105,3.6843089796156945,3.5680060347512885,1.285488842234525,0.26813476671676645,0.2634639071208177,0.07133168628886828,6.044987850218368,6.285667949201134,1.8523293935961462,6.882583117295927,7.612696726226513,1.6783590550179754,7.321090690075399,7.828749684675699,2.0576676412309824,20,1.0,0.9606509177488842,0.964660999714962,0.021020343857853355,0,0.0,0.29242068698956325,0.2817547281466485,0.06987814610202259,6.594151661250528,6.4353328456651315,1.8812957746953691,21.49131026563868,21.72970636386929,1.9810788650870892,0.9606510424095175,0.964661325096065,0.021020328692731113,20,20,2000.0,2000.0,0.0,73.76970998777814,73.50843214715289,9.706602451098739,119.66588454736934,115.9843029183263,16.235159020383822,22.383506919201608,22.163895639935618,2.1483789486391993
front,log104,20.0,oracle-power,training_window,3.4245058892364875,2.5894182579217047,1.8743774053243478,0.08192051046499235,0.08459074030946145,0.023104772165558885,0.26499183236362417,0.26523343050764314,0.07681642386574147,5.586762537066773,4.619679763739997,2.69702423455527,3.4245058772385635,2.5894182580794443,1.874377738746435,0.2649918323651554,0.2652334305076432,0.0768164238671246,5.5867625371105705,4.619679763740001,2.697024234622244,6.344289657598673,6.623901552674196,2.018844454786445,7.0071507663478085,7.591323040465713,2.9372613159922207,20,1.0,0.9611122861588932,0.9641474207517116,0.021442146116961422,0,0.0,0.28418056008310344,0.26840880087264296,0.07062214897019939,5.9570940817857885,4.716386346214694,2.7689286683271153,19.28950765165326,19.07005580338017,4.30978560357934,0.96111226785163,0.9641474189713433,0.021442206439545048,20,20,2000.0,2000.0,0.0,65.22370449029809,64.46941561755877,16.364283768393825,116.6197146020186,123.10968391410245,17.874977316753544,20.14325827763006,19.98912177370979,4.8233965686259275
front,log106,20.0,oracle-power,training_window,1.9886254573666586,1.9150386483949358,0.3130172618564644,0.045425349269762855,0.04517715527859864,0.003916156366748217,0.1531809193397531,0.150847122925835,0.011080603187891738,3.0189707310810734,3.0280798873861476,0.4898343792158404,1.988625423092417,1.91503864845317,0.3130172918703636,0.1531809193398333,0.15084712292663682,0.011080603187883639,3.018970731082382,3.0280798873861476,0.48983437921433237,4.157830089574143,4.030378530997563,0.7018421794270528,3.7836778888408213,3.9280797182328575,0.5268348322846312,20,1.0,0.9881377389133353,0.9885562669694232,0.001708833685579548,0,0.0,0.1686500928816927,0.16893512377950862,0.013439113784331701,3.30557773488266,3.4455882315930255,0.41051397029714076,19.53640466990729,19.672707976901634,3.178206700181108,0.988137817302649,0.9885570564698798,0.00170884459440301,20,20,2000.0,2000.0,0.0,67.05129030646553,66.49443605138755,12.830588515592547,124.26439824122312,126.96082408719141,15.437792786353466,19.76947420752564,19.893794901266745,3.2080538341350424
front,log107,20.0,oracle-power,training_window,1.8586556566920645,1.8236593100229481,0.3149332863440694,0.046047709357325065,0.0442902605193218,0.007673491256999349,0.15524053776868946,0.15174983536357656,0.02254608055711379,2.869963765422841,2.8080294100594614,0.49009954918534115,1.8586556453210263,1.8236593099517102,0.3149332950925897,0.1552405377686908,0.15174983536357656,0.022546080557113334,2.869963765422866,2.8080294100594614,0.4900995491853343,3.786067842561055,3.6276018434984914,0.6692953766085166,3.699452612090796,3.747857735255103,0.6120144391081814,20,1.0,0.9876251675585316,0.9884188710053983,0.003838088505496759,0,0.0,0.16246965749977213,0.15806913309249404,0.021323755480053986,2.994515038985644,2.923456572561676,0.447115077179299,18.484195591959864,18.41788006991672,3.495393921015152,0.9876251652794863,0.988418870951989,0.0038380878695809632,20,20,2000.0,2000.0,0.0,63.82313416900926,62.007182186947304,15.00664348912526,117.02318653603916,115.08212680689665,18.450756124726027,18.709638731684482,18.6159448858227,3.5073871306554367
front,log109,20.0,oracle-power,training_window,2.224064887788833,2.200681241444362,0.44193473581164616,0.047734802329789945,0.0473814709889858,0.007696048224098643,0.15749965876124045,0.1586471220129635,0.023441786421292573,3.443014400757152,3.5440729248542353,0.6964779677286275,2.224064882695802,2.200681241244438,0.4419347376055952,0.15749965876124108,0.1586471220129635,0.023441786421293354,3.443014400757165,3.5440729248542353,0.696477967728635,5.332829971480082,3.983343279396829,2.83434774822629,3.9240736681570736,3.9631888498358885,0.7565598725457812,20,1.0,0.9872477066931301,0.9873353445131768,0.003808803674275933,0,0.0,0.17178543126516602,0.16426421613328748,0.022415024080741086,3.741602205934794,4.025135378086518,0.6287249941337323,21.588958308187088,21.832722140236132,2.884792706408906,0.9872477035967002,0.9873353439340626,0.003808807601398827,20,20,2000.0,2000.0,0.0,72.28721868166822,73.61379874421613,10.03531168340588,131.81972756227069,136.68113952278767,24.69069114318478,21.867461414005707,22.225707168208352,2.923292666935817
front,log110,20.0,oracle-power,training_window,2.1642290915086306,2.111314494977367,0.34717627304639087,0.04879326493154738,0.04640088868650926,0.0066036789134654526,0.16506333732921386,0.15690694196495034,0.023397068709260345,3.1940567548652328,3.284933775665719,0.5726311121462924,2.164229066644451,2.1113144703235154,0.3471762743043441,0.1650633373292208,0.15690694196495034,0.02339706870926369,3.1940567548653727,3.2849337756657206,0.5726311121463923,5.598775293595315,4.47727812589904,3.666914629248228,3.840205149513858,3.888991818003345,0.6700676194084222,20,1.0,0.9860114286437671,0.9876112742886247,0.004040006597551662,0,0.0,0.17643926279210126,0.16773979672596762,0.019102443417468813,3.4097097621542725,3.4860101698534063,0.4985373432901339,19.135054765568775,19.08072171977362,2.6365025251142375,0.9860114231179946,0.9876112732234041,0.004040008042333394,20,20,2000.0,2000.0,0.0,65.74404022508006,63.84642725465514,10.240736769178381,118.55492062637613,117.18893773276788,17.240069872428315,19.404786512726396,19.327445281071057,2.659973003894037
front,log112,20.0,oracle-power,training_window,3.000790321554752,2.8494460413514378,0.43816102822138453,0.06758320891169642,0.06773759597141711,0.00840669034735911,0.22008523591280782,0.21838417432684704,0.027662827687227613,4.8108497027947585,4.756695461430208,0.7384128776892365,3.0007907736883768,2.8494446903611967,0.4381608722497482,0.220085235915709,0.2183841743274758,0.027662827687179623,4.810849702855648,4.756695461430214,0.7384128776714115,5.580666536669341,5.302341197470584,0.7845898576572988,5.851389001473226,6.122849163712086,1.273357132768072,20,1.0,0.975089490378647,0.9758628713601889,0.006156233838058131,0,0.0,0.23251974401165332,0.23360740545317865,0.0251179048802773,5.076101773178733,5.176918591218364,0.646809934209767,21.29448903458864,21.973159607714948,1.5516414888247008,0.9750894536005061,0.9758633077188286,0.006156168425862133,20,20,2000.0,2000.0,0.0,71.14833068726526,71.35043033063762,5.810869045923597,132.5071955923211,135.8307853987169,10.177842535419087,21.83956578866185,22.316380367630224,1.6020362079893224
front,log-0046,40.0,oracle-power,full_log,1.917529763104627,1.9529457707714362,0.11830231236958857,0.041791173508984036,0.04259408688621842,0.002126699502701482,0.13787468827661323,0.14052360723016966,0.007016266985897411,2.835766012220454,2.890248197685501,0.14430851449219367,1.9393573799603323,1.9676340646603312,0.11121795796968185,0.13861403511288112,0.14084489764891017,0.007123947789716225,2.850972680360475,2.8968564044630103,0.14652326157488776,4.60899238402773,4.460941262693009,1.2186557787365546,3.583468270688298,3.4419330456919903,0.3384410940658662,20,1.0,0.9907563269432013,0.990473887831262,0.0007144441704356254,0,0.0,0.13787468827661323,0.14052360723016966,0.007016266985897411,2.835766012220454,2.890248197685501,0.14430851449219367,20.473444177618216,20.41544431574627,0.5270052221352922,0.9954170131715048,0.9925970651076588,0.025622946466290486,20,20,3903.4,3903.5,0.8825799501580878,67.85562055611665,67.85562055611663,1.4580029302424492e-14,165.89980059488886,165.8998005948889,2.9160058604848984e-14,20.56770570194259,20.567705701942586,3.645007325606123e-15
front,log-0048,40.0,oracle-power,full_log,2.1402001616861455,2.1144573691305717,0.16886975363431897,0.044329596741968756,0.04152319091390477,0.005515834154260254,0.15349311613943928,0.14377581647148174,0.019098810606688905,3.4444118525164527,3.2263539813063757,0.4285805857435667,2.2015655708923902,2.138291862145142,0.27953111915143747,0.15797954301807157,0.15280760409021332,0.020669969739152996,3.545088041161754,3.429028844556332,0.46383766615316985,4.241475075590726,4.07111608001197,0.7678830421306251,4.241475075590726,4.07111608001197,0.7678830421306251,20,1.0,0.9887866154561612,0.9897050751065357,0.0021351297108368208,0,0.0,0.15349311613943928,0.14377581647148174,0.019098810606688905,3.4444118525164527,3.2263539813063757,0.4285805857435667,22.46859290825244,22.520897671593268,0.8393609116597823,1.0012665408280177,1.003597394819318,0.037404389316037866,20,20,3903.8,3904.0,0.8335087534664908,77.7000493048807,77.70004930488071,1.4580029302424492e-14,147.02804677703884,147.0280467770388,2.9160058604848984e-14,22.440171514841165,22.44017151484117,3.645007325606123e-15
front,log-0049,40.0,oracle-power,full_log,2.6604633431820215,2.7125258472024365,0.25391465274509123,0.050806255243414235,0.05145946721173064,0.0035920410479310747,0.16880247693971903,0.17097275691194294,0.011934464039022185,4.090856359930903,4.143452173618953,0.2892266689536518,2.352112573190317,2.368720325296173,0.11135161662092177,0.1751346787762133,0.17661419872743683,0.01456813142322255,4.244314582966572,4.280170120822623,0.35305247982991117,4.382065574080972,4.513034652833051,0.2747814818999739,4.240420228182857,4.3110126499175765,0.2964398956914441,20,1.0,0.9880969697996145,0.987979773326086,0.0008282714440792074,0,0.0,0.16880247693971903,0.17097275691194294,0.011934464039022185,4.090856359930903,4.143452173618953,0.2892266689536518,22.55035219487109,22.132784479580465,1.0245200371817005,0.930503291105915,0.9132730443239657,0.04227513868357019,20,20,3904.4,3904.0,1.2311740225021848,80.5187538489403,80.51875384894029,1.4580029302424492e-14,128.68361647506669,128.6836164750667,2.9160058604848984e-14,24.23457542860456,24.23457542860456,0.0
front,log-0054,40.0,oracle-power,full_log,2.35488601424385,2.3619200514971457,0.04355267494561538,0.051028477138086704,0.05043326442865219,0.001793950465312568,0.17015480688123302,0.16817006602069318,0.0059819401263677095,3.0526847651557856,3.017077259856325,0.10731978616732721,2.481415602899621,2.3666655112754316,0.2139910507580847,0.18277412626366302,0.1782641745323405,0.01354635668231113,3.2790833296833677,3.1981719455494724,0.2430301995307216,4.272225392563195,3.6278304066461473,1.2515543074857864,3.3945246411066208,3.342700793829515,0.1894299059070954,20,1.0,0.9858664397832981,0.9861890766515066,0.0006885182307159812,0,0.0,0.17015480688123302,0.16817006602069318,0.0059819401263677095,3.0526847651557856,3.017077259856325,0.10731978616732721,17.549256815564526,17.518733970106133,0.5461256882554766,0.9781849860311917,0.9764836610422116,0.030440716342111016,20,20,3903.25,3904.0,0.9665456669582609,59.823160250207,59.82316025020701,7.290014651212246e-15,135.8929688934449,135.89296889344487,2.9160058604848984e-14,17.940631952211263,17.94063195221126,3.645007325606123e-15
front,log-0055,40.0,oracle-power,full_log,2.627176419663062,2.6124922031135185,0.04084980696871161,0.04495314566235219,0.04481470886103192,0.0008527094292602532,0.15501091265633554,0.15453354417407045,0.0029403785855856954,3.6741710786826687,3.662856175484199,0.069694796155987,2.6366543982659065,2.6198096651899974,0.049340310395550285,0.15575475568827585,0.1552248029879485,0.0029651451128449645,3.6918021377365178,3.679240848655345,0.07028182875011893,3.7506656007585706,3.723034450773675,0.12335010366234238,3.6300296771754774,3.5979805116134402,0.08318543201118973,20,1.0,0.988163095810258,0.9882778839775238,0.0003186076829825799,0,0.0,0.15501091265633554,0.15453354417407045,0.0029403785855856954,3.6741710786826687,3.662856175484199,0.069694796155987,23.055243369151718,22.918547206120547,0.3971116752533529,0.9726858765236063,0.966918753399966,0.01675388594849508,20,20,3903.55,3904.0,0.6863327411532597,81.73334756770427,81.73334756770429,1.4580029302424492e-14,144.98409225186288,144.98409225186288,0.0,23.70266077220274,23.702660772202737,3.645007325606123e-15
