trial_id,pipeline,log,repeat,duration_s,trainer,available_s,cache_fingerprint,center_s,experiment,random_fraction,start_s,stop_s,time_basis
27560ff01604e420,front,log-0046,0,5.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,186.03424651313014,191.03424651313014,active
2c8d754b2d6a7d37,front,log-0046,0,5.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,186.03424651313014,191.03424651313014,active
d026a2be39106dda,front,log-0046,0,5.0,oracle-isotonic,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,186.03424651313014,191.03424651313014,active
38aeda6dc050b576,front,log-0046,0,10.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,183.53424651313014,193.53424651313014,active
40df9b7f277e08be,front,log-0046,0,10.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,183.53424651313014,193.53424651313014,active
cc16bf087a40e54e,front,log-0046,0,10.0,oracle-isotonic,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,183.53424651313014,193.53424651313014,active
05ee9b22d7ee6c63,front,log-0046,0,20.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,178.53424651313014,198.53424651313014,active
b8a15c4cba07ab8b,front,log-0046,0,20.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,178.53424651313014,198.53424651313014,active
31d8594ded21c8b0,front,log-0046,0,20.0,oracle-isotonic,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,178.53424651313014,198.53424651313014,active
85d72cdbec691071,front,log-0046,0,40.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,188.53424651313014,random-window-front-v1,0.4680695781691161,168.53424651313014,208.53424651313014,active
