trial_id,pipeline,log,repeat,duration_s,trainer,status,available_s,cache_fingerprint,center_s,error,error_type,experiment,random_fraction,start_s,stop_s,time_basis
d093e0acdafe6c70,front,log-0049,8,5.0,self-supervised,failed,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,65.76634814006617,No training chunks available for mag-to-travel fit,ValueError,random-window-front-v1,0.062244690631111495,63.26634814006617,68.26634814006617,active
89d2149141b74c14,front,log-0049,8,10.0,self-supervised,failed,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,65.76634814006617,No training chunks available for mag-to-travel fit,ValueError,random-window-front-v1,0.062244690631111495,60.76634814006617,70.76634814006617,active
