pipeline,duration_s,trainer,evaluation_scope,aligned_mae_ci95_high,aligned_mae_ci95_low,aligned_mae_log_mean,aligned_mae_log_median,aligned_nrmse_p90_ci95_high,aligned_nrmse_p90_ci95_low,aligned_nrmse_p90_log_mean,aligned_nrmse_p90_log_median,aligned_nrmse_std_ci95_high,aligned_nrmse_std_ci95_low,aligned_nrmse_std_log_mean,aligned_nrmse_std_log_median,aligned_rmse_ci95_high,aligned_rmse_ci95_low,aligned_rmse_log_mean,aligned_rmse_log_median,anchored_mae_ci95_high,anchored_mae_ci95_low,anchored_mae_log_mean,anchored_mae_log_median,anchored_nrmse_std_ci95_high,anchored_nrmse_std_ci95_low,anchored_nrmse_std_log_mean,anchored_nrmse_std_log_median,anchored_rmse_ci95_high,anchored_rmse_ci95_low,anchored_rmse_log_mean,anchored_rmse_log_median,bin_occupied_rmse_ci95_high,bin_occupied_rmse_ci95_low,bin_occupied_rmse_log_mean,bin_occupied_rmse_log_median,bin_rmse_ci95_high,bin_rmse_ci95_low,bin_rmse_log_mean,bin_rmse_log_median,completed_trials,completion_rate,correlation_ci95_high,correlation_ci95_low,correlation_log_mean,correlation_log_median,failed_trials,failure_rate,fixed_aligned_nrmse_std_ci95_high,fixed_aligned_nrmse_std_ci95_low,fixed_aligned_nrmse_std_log_mean,fixed_aligned_nrmse_std_log_median,fixed_aligned_rmse_ci95_high,fixed_aligned_rmse_ci95_low,fixed_aligned_rmse_log_mean,fixed_aligned_rmse_log_median,n_logs,prediction_std_ci95_high,prediction_std_ci95_low,prediction_std_log_mean,prediction_std_log_median,prediction_to_travel_std_ci95_high,prediction_to_travel_std_ci95_low,prediction_to_travel_std_log_mean,prediction_to_travel_std_log_median,scheduled_trials,successful_trials,training_observations_ci95_high,training_observations_ci95_low,training_observations_log_mean,training_observations_log_median,travel_p90_span_ci95_high,travel_p90_span_ci95_low,travel_p90_span_log_mean,travel_p90_span_log_median,travel_range_ci95_high,travel_range_ci95_low,travel_range_log_mean,travel_range_log_median,travel_std_ci95_high,travel_std_ci95_low,travel_std_log_mean,travel_std_log_median
front,10.0,oracle-isotonic,full_log,2.634093957657521,1.8986214871931133,2.3484398370729895,2.4965342927672802,0.05624316840240844,0.043235323198536305,0.04666782909334705,0.045310560226610785,0.18728426498103776,0.13378278888595774,0.15762292326373542,0.15560346122078456,3.6728618690643,3.0077798377618175,3.50087742572198,3.54218626989294,2.8002413581212906,2.0381229396479563,2.3902405282195542,2.4574905066912187,0.19512954479133857,0.14163885697551398,0.16552936547264857,0.1644166683450542,4.036096513780378,3.0100612096849897,3.6775016795526834,3.8366724220818442,12.029134452320084,5.927727085958376,9.508141031036784,9.257095482968936,5.3849578500655895,3.6012781107924905,4.6725927051289196,4.274124534504692,220,1.0,0.9923767341542584,0.9869797227273724,0.9884168195821409,0.9883403312438306,0,0.0,0.18728426498103776,0.13378278888595774,0.15762292326373542,0.15560346122078456,3.6728618690643,3.0077798377618175,3.50087742572198,3.54218626989294,11,22.856232493638295,19.577327871161287,21.455527214048537,21.369170646613796,0.9804879451687185,0.9486993562037336,0.959299674690729,0.9518479190079155,220,220,976.0,976.0,976.0,976.0,80.51875384894029,68.4830971213134,75.37135814181046,77.70004930488071,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.702660772202737,20.567705701942586,22.3348811888344,22.524702380028554
front,10.0,oracle-isotonic,full_log_excluding_training,2.67791477188796,1.9135996870477272,2.3818211054619223,2.496751868419829,0.05703860909610095,0.04413298049364498,0.04713924136326497,0.04536420231351472,0.187932902185939,0.13866078364822637,0.1590790787353367,0.15733107214830583,3.7467644053620797,3.0425145833408607,3.5370257213984786,3.5657252656297285,2.8401588244436686,2.0575935556539124,2.43034998471205,2.5362244881735556,0.19618913355754314,0.14795431619391308,0.16746894806870938,0.1656922409905889,4.073213439221243,3.044923747874395,3.7239958057006675,3.8586087547984054,12.051610446400293,5.9578739277468715,9.562365139664273,9.255848616220575,5.429647310536012,3.6242967373944257,4.704786080960593,4.326803412714302,220,1.0,0.9922948617371223,0.9868612686177033,0.9882793356011497,0.9880641689026035,0,0.0,0.187950820743304,0.13871680747514004,0.1590893810220842,0.15733120263237044,3.748276411385822,3.0425171034707867,3.537332738007794,3.565794226919353,11,22.823393704522875,19.61597998362039,21.480916983302787,21.43627075501007,0.9796624233385711,0.9465876568539924,0.9584528807259417,0.9510274501329775,220,220,976.0,976.0,976.0,976.0,80.8838946078947,69.08531575241426,75.3968394739038,77.76457297351295,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.707631890510285,20.60449001269179,22.37228183107941,22.604706452395806
front,10.0,oracle-isotonic,training_window,1.2813937552585442,0.9820330640335317,1.1675720635202629,1.2455182673007792,0.031781137983431886,0.026169850342738804,0.027904504320322054,0.0275208099864039,0.10460690213291185,0.08686473715105245,0.09312956675702626,0.09630282367629467,2.0487525755801217,1.5846513207024597,1.7700432324059634,1.8029164269668732,1.2813937552585442,0.9820330640335315,1.1675720635202629,1.245518267300779,0.10460690213291185,0.08686473715105245,0.09312956675702626,0.09630282367629467,2.0487525755801217,1.5846513207024597,1.7700432324059634,1.802916426966873,2.0271311169740476,1.6017163552119964,1.8570346423751658,1.8794635212618658,2.1901900491275668,1.5348969830628771,1.8152918776775364,1.8157162676804688,220,1.0,0.9962191201862425,0.9945136476710013,0.9955881121688851,0.9953520741108304,0,0.0,0.11601150508292085,0.09848040917522408,0.10893486238756335,0.1061532728464458,2.5127942023071093,1.8822450794416847,2.1468056664567348,2.161199810658219,11,20.53655341307764,18.043660007039257,19.326002027282193,19.73192579756102,0.9962191201862426,0.9945136476710015,0.9955881121688851,0.9953520741108305,220,220,976.0,976.0,976.0,976.0,72.52002491085736,58.696165827154935,64.57363849435136,65.36716489563204,118.969163431541,94.65161650018908,106.89799509154523,107.54200519072413,20.572575549885403,18.10030472651728,19.40934586768028,19.819635599045128
front,120.0,oracle-isotonic,full_log,2.2630231844431457,1.6729661616989517,1.998595183394641,1.8902508692923827,0.04481501094032639,0.03427580663092668,0.03873846054584126,0.03848108294142027,0.14889672176317895,0.11318752005492329,0.13104807055738804,0.13324238809298256,3.423278489175024,2.427728137740945,2.9062436652713277,2.9229532573182198,2.294035698510661,1.6748978727559334,1.9995393326289084,1.9158187346967503,0.15213317206629862,0.11656119105764759,0.13272215612858804,0.13443963832852718,3.4311531682597813,2.500089083689935,2.941865474994963,3.0168234808123673,3.964828833782321,3.2109280016403394,3.489077451924373,3.595346104650962,3.595346104650962,2.580282127565155,3.087349340943446,3.1100587689851453,220,1.0,0.9936348967968458,0.9895900998787956,0.9912968143407995,0.991317569373791,0,0.0,0.14889672176317895,0.11318752005492329,0.13104807055738804,0.13324238809298256,3.423278489175024,2.427728137740945,2.9062436652713277,2.9229532573182198,11,23.148496666695387,20.434586917610268,21.953944935357153,22.20772156717016,0.9905810425915444,0.9775656773818404,0.9829349500901795,0.9893971776276058,220,220,11712.0,11710.0,11711.045454545454,11711.0,80.51875384894029,68.4830971213134,75.37135814181046,77.70004930488071,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.702660772202737,20.567705701942586,22.3348811888344,22.524702380028554
front,120.0,oracle-isotonic,full_log_excluding_training,2.630799393630175,1.7597917278091022,2.2527800778715066,2.255403271780602,0.0498621789864698,0.03753060448704444,0.045543549560707074,0.04128321046082538,0.17012047249530482,0.12868980406327496,0.14986987714021097,0.14641584498264532,3.813199233845507,2.645024035491466,3.210276444789358,3.2264019408634708,2.8089133431430944,1.869869536517755,2.282806173569423,2.3391940643762004,0.1741816023290294,0.13089721607375188,0.15874485973727318,0.15309470156510183,3.895769322000384,2.6478736825348097,3.3286311406836133,3.256856802790117,4.498815167208779,3.374820164388202,3.859578323875601,3.822873838217225,3.788486130154089,2.748123565301544,3.3188455626034212,3.1818003209460253,220,1.0,0.9917191878145819,0.9863084083085738,0.9890349233047521,0.989547557550295,0,0.0,0.17015274192813912,0.12888020807191722,0.15440904951848736,0.146984776141739,3.8164800701230894,2.6466884419320174,3.255852863942597,3.2342380636874606,11,23.288320011815937,20.034256826015934,20.802495324199818,21.25522118165901,0.9907235684596813,0.967250222353567,0.9769996374312214,0.9881999703026989,220,220,11712.0,11710.0,11711.045454545454,11711.0,81.11858994066637,68.50802713053545,71.5050355441578,75.67260050816239,152.4462174422029,131.53682239896366,136.54187556588056,148.7314640450589,23.915143256638103,20.584879909264238,21.47387994307734,22.13414303858061
front,120.0,oracle-isotonic,training_window,2.073721251863116,1.4457909147406953,1.6982784263473343,1.5662590495749926,0.03833037464763123,0.03138050834171792,0.034439889765065186,0.032866327162042755,0.13244991757310343,0.10585388568003495,0.11546304167982986,0.10805339453933416,2.7825318560155416,2.244459702648993,2.4812404473012,2.4620950328155473,2.073721251863116,1.4457909147406958,1.6982784263473343,1.5662590495749926,0.13244991757310343,0.10585388568003495,0.11546304167982986,0.10805339453933419,2.782531856015542,2.244459702648993,2.4812404473012,2.4620950328155473,2.9349238696841624,2.362760918211189,2.6424465709191596,2.5324319498505474,2.9883633685968727,2.337967721149087,2.6756834137228185,2.631584610256273,220,1.0,0.9943816946566786,0.9911896811496128,0.993204155451566,0.9941446536885945,0,0.0,0.13429038595501275,0.10845000653205175,0.11788642917892193,0.11435253714477568,2.792146432112781,2.322111648434002,2.5214456821113966,2.4818026592436104,11,22.10582197880314,20.290422247332085,21.121129951185015,21.338254836442196,0.9943816946566784,0.9911896811496129,0.9932041554515656,0.9941446536885943,220,220,11712.0,11710.0,11711.045454545454,11711.0,76.57660436967225,67.60942457632447,71.55319829645845,73.75742060544003,145.97124902081106,131.1669908802494,140.1315440797692,142.1416860975866,22.29458283301216,20.421138607679257,21.275804871686212,21.521057166498586
front,20.0,oracle-isotonic,full_log,2.572946384715138,1.8260567216443562,2.238182430380567,2.3767536339261977,0.048594620759733434,0.03971870643210527,0.04328834582498941,0.04218528912209558,0.16743385212493925,0.13053367504155639,0.1461472932875085,0.14389275470331625,3.583660960287287,2.7200600301228004,3.2562675007480775,3.228978095285385,2.5957518593747935,1.8924607388611048,2.249052502485156,2.2955069141312956,0.17381752178705315,0.13242058117818162,0.15297255784370067,0.14821397351833532,3.8415939179464953,2.7450556811166598,3.4059906189579494,3.445191544073431,10.990058867332829,4.695934531318105,7.0925419780337045,6.679864659181768,4.695934531318105,3.1183479051357974,3.8274065576919964,3.5568040388265727,220,1.0,0.9925300202846269,0.9872731458283397,0.9898396764382643,0.9901021611513896,0,0.0,0.16743385212493925,0.13053367504155639,0.1461472932875085,0.14389275470331625,3.583660960287287,2.7200600301228004,3.2562675007480775,3.228978095285385,11,22.755999418445917,20.118863429602033,21.740504907886578,21.818825511532133,0.9805154852037468,0.9660533351022129,0.972281226316237,0.9726213292761516,220,220,1952.0,1952.0,1952.090909090909,1952.0,80.51875384894029,68.4830971213134,75.37135814181046,77.70004930488071,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.702660772202737,20.567705701942586,22.3348811888344,22.524702380028554
front,20.0,oracle-isotonic,full_log_excluding_training,2.637538252004853,1.8399330866902817,2.2988904530413596,2.4060582553875154,0.04986868100213898,0.03978742691208301,0.04402564191617054,0.042903605382206514,0.17178905372090236,0.13546938934522354,0.14830237066279378,0.14480144343295948,3.749188964428593,2.7752588096613975,3.3203308095193544,3.2875043767828123,2.67276511020704,1.9170442759988386,2.3181317634275604,2.4780152683562666,0.179664002574491,0.13793170559900056,0.1556121390709661,0.1500352809348755,3.905445908693728,2.7995591312700334,3.4822654525535266,3.473867926641625,11.013041493999458,5.0244388867314775,7.1981496791202995,6.68779483435409,4.737683110977904,3.223515950232547,3.896779618396148,3.664405655610271,220,1.0,0.9922280932442697,0.9873453265277164,0.989593062788354,0.9898962165581782,0,0.0,0.17182746162739937,0.13553101514141774,0.1483454292197121,0.14493081336276065,3.75086227120776,2.776586854804253,3.321434659059372,3.2879534674163757,11,22.71881302220097,20.03691781014384,21.80855378011856,22.062298305546356,0.9792430111266182,0.9634480766417604,0.9713575901751512,0.9714601290171858,220,220,1952.0,1952.0,1952.090909090909,1952.0,81.21610775297668,69.59324433829434,75.56019764409338,77.91858243894953,153.67050225201805,144.81985687051449,149.13063386073875,149.90437255734173,23.60982591207584,20.60274971495456,22.3923480974367,22.498072701689363
front,20.0,oracle-isotonic,training_window,1.6605395441145878,1.251410280481294,1.402747463424144,1.3747283730076578,0.03389839346197325,0.028754208296304783,0.030953797237106118,0.02963428348950547,0.11194687760073124,0.09436829366849246,0.1022135544830463,0.09921879485690772,2.444202790037682,1.9268249877019983,2.1101653677398513,2.1446636630120453,1.660539544114588,1.251410280481294,1.402747463424144,1.3747283730076578,0.11194687760073124,0.09436829366849246,0.1022135544830463,0.09921879485690772,2.444202790037682,1.9268249877019983,2.1101653677398513,2.144663663012045,2.4708639211176306,1.9675504184593433,2.1792339308942257,2.2273865135477706,2.7260427837928436,2.220790774204457,2.3440440765590282,2.333428004844106,220,1.0,0.99553734615798,0.9937136627975861,0.9947062698525713,0.9950649450236111,0,0.0,0.1173010449851816,0.10216272773892054,0.11225662453314204,0.10998684844601167,2.5189540389651626,2.050395903998019,2.3074566829917957,2.300866588773596,11,22.5480263081987,18.87400077954887,20.772573999551955,20.058245527362722,0.9955373461579797,0.993713662797586,0.9947062698525713,0.9950649450236113,220,220,1952.0,1952.0,1952.090909090909,1952.0,76.75806874025247,60.15593034287218,69.81840116184925,68.5115704319122,125.27300965539557,112.00114700513741,117.60385485820501,120.06269069374967,22.699427707714452,18.960273121344898,20.889568768993858,20.131818835001138
front,40.0,oracle-isotonic,full_log,2.519083384617802,1.7886328509290563,2.1623451450663964,2.273421619857978,0.04743980906544773,0.03822216503902956,0.041682722214577424,0.04095921355215678,0.16345492261730532,0.1268263063070078,0.14074732751207808,0.1378961338647739,3.4919451870856486,2.617572240554731,3.1355485123248013,3.0944128951590244,2.4670620577322957,1.8054009623745138,2.1681307988451946,2.2351275259878265,0.16695232308836916,0.1275680019231445,0.14481911233903824,0.14287160118186248,3.502241610283983,2.672118971976852,3.2226502135368222,3.2868450252734607,6.475154971798441,3.611814538180706,5.560017930941434,5.226262781952597,3.8153628007414095,2.9820747333800135,3.3826622883228015,3.402450665999913,220,1.0,0.9928786333926689,0.9884978573146302,0.9903489520135175,0.9906843303065891,0,0.0,0.16345492261730532,0.1268263063070078,0.14074732751207808,0.1378961338647739,3.4919451870856486,2.617572240554731,3.1355485123248013,3.0944128951590244,11,23.005839063643943,20.284069179846544,21.87155557707912,22.056297625966145,0.9867368830271158,0.9706015406769863,0.9782896595320255,0.982908158869908,220,220,3904.0,3904.0,3904.1363636363635,3904.0,80.51875384894029,68.4830971213134,75.37135814181046,77.70004930488071,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.702660772202737,20.567705701942586,22.3348811888344,22.524702380028554
