pipeline,log,duration_s,trainer,evaluation_scope,aligned_mae_mean,aligned_mae_median,aligned_mae_std,aligned_nrmse_p90_mean,aligned_nrmse_p90_median,aligned_nrmse_p90_std,aligned_nrmse_std_mean,aligned_nrmse_std_median,aligned_nrmse_std_std,aligned_rmse_mean,aligned_rmse_median,aligned_rmse_std,anchored_mae_mean,anchored_mae_median,anchored_mae_std,anchored_nrmse_std_mean,anchored_nrmse_std_median,anchored_nrmse_std_std,anchored_rmse_mean,anchored_rmse_median,anchored_rmse_std,bin_occupied_rmse_mean,bin_occupied_rmse_median,bin_occupied_rmse_std,bin_rmse_mean,bin_rmse_median,bin_rmse_std,completed_trials,completion_rate,correlation_mean,correlation_median,correlation_std,failed_trials,failure_rate,fixed_aligned_nrmse_std_mean,fixed_aligned_nrmse_std_median,fixed_aligned_nrmse_std_std,fixed_aligned_rmse_mean,fixed_aligned_rmse_median,fixed_aligned_rmse_std,prediction_std_mean,prediction_std_median,prediction_std_std,prediction_to_travel_std_mean,prediction_to_travel_std_median,prediction_to_travel_std_std,scheduled_trials,successful_trials,training_observations_mean,training_observations_median,training_observations_std,travel_p90_span_mean,travel_p90_span_median,travel_p90_span_std,travel_range_mean,travel_range_median,travel_range_std,travel_std_mean,travel_std_median,travel_std_std
front,log-0046,10.0,oracle-isotonic,full_log,2.1425147473711137,2.033438354143148,0.5110636433049399,0.052307701919519486,0.0490370083653934,0.014425826829484298,0.1725701264423545,0.16177966959800388,0.04759273813691725,3.549371573613368,3.3274366328492517,0.9788734315497335,2.183454625210498,2.066759066823356,0.5176092620643418,0.17621148990215874,0.1644166683450542,0.05419318199803844,3.624266065608429,3.381673647014974,1.1146294183874677,12.205854069465508,12.029134452320084,6.148339419986161,4.706005759488242,4.100398760744824,2.065860145715067,20,1.0,0.984958354229003,0.9878206499881714,0.010406121259926192,0,0.0,0.1725701264423545,0.16177966959800388,0.04759273813691725,3.549371573613368,3.3274366328492517,0.9788734315497335,19.6505627822291,19.577327871161287,0.9142764831547744,0.9554085937924098,0.9518479190079155,0.044452040320103484,20,20,975.85,976.0,0.4893604849295929,67.85562055611665,67.85562055611663,1.4580029302424492e-14,165.89980059488886,165.8998005948889,2.9160058604848984e-14,20.56770570194259,20.567705701942586,3.645007325606123e-15
front,log-0048,10.0,oracle-isotonic,full_log,2.3755984977209903,2.2020231037078317,0.47951075297587414,0.050466932128859755,0.045587953953466,0.014038415724646397,0.17474390122575795,0.15785023156129882,0.04860861215993955,3.9212831146784715,3.54218626989294,1.0907855939674378,2.4198206383146683,2.1951836811941616,0.5806170926502968,0.18070577925186493,0.1615321471648754,0.05151324361425856,4.055068680134876,3.6248090875403687,1.1559660219897583,11.087010252090137,9.260882577885766,6.375680453876535,11.087010252090137,9.260882577885766,6.375680453876535,20,1.0,0.9854728868930044,0.9883403312438306,0.008205574108569164,0,0.0,0.17474390122575795,0.15785023156129882,0.04860861215993955,3.9212831146784715,3.54218626989294,1.0907855939674378,21.13374440357547,21.308973781645022,1.1957378278711088,0.9417817680046845,0.9495905041346047,0.05328559218365548,20,20,976.0,976.0,0.3244428422615251,77.7000493048807,77.70004930488071,1.4580029302424492e-14,147.02804677703884,147.0280467770388,2.9160058604848984e-14,22.440171514841165,22.44017151484117,3.645007325606123e-15
front,log-0049,10.0,oracle-isotonic,full_log,3.462549825741907,2.964571786254573,2.2326801889154697,0.06580297302307456,0.05636891319491599,0.03270908122392516,0.21862868623312548,0.18728426498103776,0.10867508149474826,5.298373387373399,4.538754646273723,2.633694459694224,3.2642215095794933,2.61916340007366,2.4112920456580986,0.23058008733146518,0.19512954479133857,0.13914390225271683,5.58801051876862,4.728881671594967,3.3720933945738456,13.662400307300777,12.00743199074116,7.606707031310508,7.228111185712661,5.3849578500655895,4.885111034466455,20,1.0,0.9779968417861156,0.9869797227273724,0.03623683115543011,0,0.0,0.21862868623312548,0.18728426498103776,0.10867508149474826,5.298373387373399,4.538754646273723,2.633694459694224,21.102482736160006,21.596421045067235,2.523114736205603,0.8707593330169227,0.8911408870640474,0.1041121906029977,20,20,976.15,976.0,0.9333020044867297,80.5187538489403,80.51875384894029,1.4580029302424492e-14,128.68361647506669,128.6836164750667,2.9160058604848984e-14,24.23457542860456,24.23457542860456,0.0
front,log-0054,10.0,oracle-isotonic,full_log,2.690551426933436,2.54695903955394,0.4494462166881382,0.06483374609244794,0.05877725828865184,0.017250854434038256,0.21618857086200333,0.19599317075541678,0.05752309238656814,3.8785595821097454,3.5162413416698275,1.0320006292604647,2.8496791769087744,2.6371194882339815,0.4857314717899883,0.2296470691316343,0.2138538058359175,0.05687672490089869,4.120013546194666,3.8366724220818442,1.0204043880941926,15.36495310662867,16.423465409318297,7.737478837827027,6.558460057181605,5.16316647025976,3.7353791217856607,20,1.0,0.9767893399333591,0.981905795756598,0.014305867710827671,0,0.0,0.21618857086200333,0.19599317075541678,0.05752309238656814,3.8785595821097454,3.5162413416698275,1.0320006292604647,16.782782052067674,16.729202749835846,1.0814461774289206,0.9354621451893241,0.9324756672115946,0.06027915740702924,20,20,975.8,976.0,0.5231483637805969,59.823160250207,59.82316025020701,7.290014651212246e-15,135.8929688934449,135.89296889344487,2.9160058604848984e-14,17.940631952211263,17.94063195221126,3.645007325606123e-15
front,log-0055,10.0,oracle-isotonic,full_log,2.8090728842414565,2.634093957657521,0.6096688847023316,0.048597939170435936,0.04482785155231462,0.013414759044330015,0.16757917144684586,0.15457886381834618,0.04625780936767531,3.9720722532913904,3.663930371638783,1.09643316350723,2.9589915417835373,2.8267731619749457,0.6675907221561548,0.17732337698267328,0.16578995073416125,0.05587749773224066,4.2030358516017285,3.929662961692028,1.3244453735468282,7.690237176499795,4.8390740625146655,6.666596260477444,4.511134162048998,3.6012781107924905,2.9308477895047558,20,1.0,0.9853736019170828,0.9881991057804091,0.010895669420381612,0,0.0,0.16757917144684586,0.15457886381834618,0.04625780936767531,3.9720722532913904,3.663930371638783,1.09643316350723,22.770189234771173,22.856232493638295,0.7978906359432709,0.9606596260903707,0.9642897357938358,0.03366249230883801,20,20,975.8,976.0,0.5231483637805969,81.73334756770427,81.73334756770429,1.4580029302424492e-14,144.98409225186288,144.98409225186288,0.0,23.70266077220274,23.702660772202737,3.645007325606123e-15
front,log-0056,10.0,oracle-isotonic,full_log,2.9501516897852125,2.9498596581174352,0.31468311769851387,0.05574276934399327,0.05624316840240844,0.008266339741406054,0.19206295786365066,0.19378709400547584,0.028481858367005848,4.3261609641066965,4.364996617563959,0.6415453829469328,3.069085451193428,2.938169267033884,0.4387229516460835,0.19792013956403381,0.19739711065515447,0.030558219524933733,4.458092238693577,4.446311168184918,0.6883148000627097,10.49527405103007,9.257095482968936,5.158295090230561,5.015785380632941,4.585566915528613,1.7456665380073164,20,1.0,0.9821434951669191,0.9828656367273169,0.005349625433657979,0,0.0,0.19206295786365066,0.19378709400547584,0.028481858367005848,4.3261609641066965,4.364996617563959,0.6415453829469328,21.384459970424558,21.369170646613796,0.8799529899105776,0.9493781364847248,0.9486993562037336,0.03906613171017009,20,20,975.9,976.0,0.3077935056255462,77.60936557366924,77.60936557366922,1.4580029302424492e-14,148.73146404505894,148.7314640450589,2.9160058604848984e-14,22.52470238002855,22.524702380028554,3.645007325606123e-15
front,log-0058,10.0,oracle-isotonic,full_log,2.5373778532842737,2.4965342927672802,0.1471937183785674,0.045963667716396366,0.045310560226610785,0.004771841432507786,0.15784633320143537,0.15560346122078456,0.016387240404475978,3.6930622004854663,3.6405866974802805,0.3834051566519891,2.894630091449173,2.8002413581212906,0.3771936028861559,0.17473470968842103,0.17250807069092483,0.02079398575675282,4.088192220718887,4.036096513780378,0.4865078664684413,7.122976091337302,5.927727085958376,3.212620719147361,7.122976091337302,5.927727085958376,3.212620719147361,20,1.0,0.9878940221088669,0.9888237543665539,0.002299219642504614,0,0.0,0.15784633320143537,0.15560346122078456,0.016387240404475978,3.6930622004854663,3.6405866974802805,0.3834051566519891,22.82526109508269,22.87100275206241,0.7623415406391756,0.9755816643842529,0.9775367229337291,0.03258347959078747,20,20,976.15,976.0,0.36634754853252327,80.3474218652934,80.3474218652934,0.0,161.1697294857218,161.1697294857218,0.0,23.396566303333564,23.39656630333357,7.290014651212246e-15
front,log-0063,10.0,oracle-isotonic,full_log,2.865072899757675,2.5184967090049897,0.8732119437094994,0.0493106795580834,0.043235323198536305,0.013171039423423288,0.15258172589225644,0.13378278888595774,0.0407550645221525,4.1889663656466976,3.6728618690643,1.1188862461394007,2.6811039281941893,2.4574905066912187,0.6648411368879069,0.1611488995860751,0.14163885697551398,0.046463662229261175,4.424168859537748,3.8885417271923925,1.27560962602155,6.874165191384759,4.502820402883035,3.5051558712021857,4.1402889096188575,3.668535799906141,1.0988286938169414,20,1.0,0.9915212841719081,0.9930565723163459,0.0025971142300775436,0,0.0,0.15258172589225644,0.13378278888595774,0.0407550645221525,4.1889663656466976,3.6728618690643,1.1188862461394007,26.6845996092394,27.889445129550406,2.52287938244674,0.9719777882468158,1.0158638911361204,0.09189505400392144,20,20,976.05,976.0,0.5104177855340405,84.9504894920883,84.9504894920883,0.0,153.67050225201808,153.67050225201805,2.9160058604848984e-14,27.453919144974673,27.453919144974673,0.0
front,log-0071_183,10.0,oracle-isotonic,full_log,1.8639060794448574,1.8029044388460718,0.19856976014590255,0.03438544624728774,0.03261518780684915,0.005078441319032293,0.12052194341125518,0.11431713844675172,0.017800077767438263,2.7245111952667194,2.5842457787645037,0.40238739752577574,1.9637327511491431,1.9245717287036759,0.1955415738019944,0.12572260558519957,0.12115552549188355,0.017127441366552375,2.842077025311146,2.738833910474705,0.3871818229002143,9.244015658400379,8.111798232314765,4.012865193753747,3.129701846825189,2.7126337588133214,1.1857669934160775,20,1.0,0.9926588970660113,0.9934868259369483,0.0027250401351441144,0,0.0,0.12052194341125518,0.11431713844675172,0.017800077767438263,2.7245111952667194,2.5842457787645037,0.40238739752577574,22.32218426105025,22.353275056003337,0.2991761711325799,0.987447962408735,0.9888233001340696,0.013234408296753932,20,20,976.0,976.0,0.3244428422615251,79.2344288822956,79.23442888229562,1.4580029302424492e-14,152.4462174422029,152.4462174422029,0.0,22.60593480450205,22.605934804502045,3.645007325606123e-15
front,log-0072_184,10.0,oracle-isotonic,full_log,1.9701165153074403,1.8986214871931133,0.15224969028961302,0.0403546611425791,0.03742286273490114,0.007147696956537383,0.13326145950607543,0.12357990789040536,0.023603531824240437,2.8582885707040684,2.6506316199823967,0.5062656937086932,2.0962962340402265,2.0381229396479563,0.21585984911769984,0.13950690692639078,0.13198798459247818,0.02332020122180434,2.9922454630162596,2.830974155837951,0.500188613165861,8.112533527527088,6.458620584463785,5.591657475127568,3.4564644115242453,2.719247891958535,1.9585726205782563,20,1.0,0.9911497591278688,0.9923767341542584,0.0032844767986282965,0,0.0,0.13326145950607543,0.12357990789040536,0.023603531824240437,2.8582885707040684,2.6506316199823967,0.5062656937086932,20.880672419339223,21.0302175721038,0.4737872165341277,0.9735157291637554,0.9804879451687185,0.0220892937885227,20,20,975.95,976.0,0.3940344628262062,70.82920509740634,70.82920509740632,2.9160058604848984e-14,152.19039707482895,152.19039707482895,0.0,21.44872629564559,21.448726295645585,3.645007325606123e-15
