trial_id,pipeline,trainer,calibration_id,eval_cache_fingerprint,eval_log,experiment,pair_type,time_basis,train_cache_fingerprint,train_log
be68b85db08ca136,front,self-supervised,7f8fb5d7087891ad,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
21897c4d33f23cb7,front,self-supervised,7f8fb5d7087891ad,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
f0c1a9f6dbdcc2d4,front,self-supervised,7f8fb5d7087891ad,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
f033823c157f5dab,front,self-supervised,7f8fb5d7087891ad,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,diagonal,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
c634959dd8e42d4e,front,self-supervised,7f8fb5d7087891ad,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
a9d9d495c2b8e32e,front,self-supervised,7f8fb5d7087891ad,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
59c7763cfca7f2e4,front,self-supervised,9eb1247a7dd7c7c6,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
9935dafff2250088,front,self-supervised,9eb1247a7dd7c7c6,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
d9bafa30c8684a17,front,self-supervised,9eb1247a7dd7c7c6,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
864fdf6e9b6acfb2,front,self-supervised,9eb1247a7dd7c7c6,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
be39000ec243aa1b,front,self-supervised,9eb1247a7dd7c7c6,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,diagonal,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
e6bdb5b927553a5e,front,self-supervised,9eb1247a7dd7c7c6,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
c0678c31b3333ec7,front,self-supervised,1e09b8b8161346bc,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
ae98ff1a04829c20,front,self-supervised,1e09b8b8161346bc,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
07fe86727bf384b4,front,self-supervised,1e09b8b8161346bc,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
f75843aff29b415a,front,self-supervised,1e09b8b8161346bc,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
c4abea7466e4a241,front,self-supervised,1e09b8b8161346bc,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,transfer,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
3bf02b2d379d24a9,front,self-supervised,1e09b8b8161346bc,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,diagonal,active,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099
84b852b751cdd1d6,front,oracle-power,bd12675c60f77351,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,diagonal,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
4aca1ec7bdcad01c,front,oracle-power,bd12675c60f77351,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
3d6560275aeb66f0,front,oracle-power,bd12675c60f77351,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
47e8ae46633aa420,front,oracle-power,bd12675c60f77351,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
793eff07a3ca4e97,front,oracle-power,bd12675c60f77351,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
558a6fe0c9b03b9e,front,oracle-power,bd12675c60f77351,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,transfer,active,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid
0875d145f45b959d,front,oracle-power,45268b2bd3141ade,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,transfer,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
963cf775b60a335b,front,oracle-power,45268b2bd3141ade,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,diagonal,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
16a7c45ebcd587af,front,oracle-power,45268b2bd3141ade,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
68cc8a77c58db94d,front,oracle-power,45268b2bd3141ade,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,transfer,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
b05769c32055084e,front,oracle-power,45268b2bd3141ade,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,transfer,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
7b06a5b411f9cf10,front,oracle-power,45268b2bd3141ade,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,transfer,active,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079
639a700dd702acdd,front,oracle-power,cf330db75b5635a8,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,transfer,active,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid
80ba0cf753396ac3,front,oracle-power,cf330db75b5635a8,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,transfer,active,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid
5c203f491ef2d16a,front,oracle-power,cf330db75b5635a8,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,diagonal,active,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid
d56499b3046254ad,front,oracle-power,cf330db75b5635a8,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,transfer,active,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid
c02494e5cdf414c4,front,oracle-power,cf330db75b5635a8,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,transfer,active,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid
2b980d8d1e824768,front,oracle-power,cf330db75b5635a8,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,transfer,active,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid
e02ec0bb2eda6d2f,front,oracle-power,c1d411ff59f960c5,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
0b6ff2cc2786460b,front,oracle-power,c1d411ff59f960c5,780ce095de072ce0ccb8a2189bccf4621e114ac117bd99e9b3159b7aad1ce7d9,log-0079,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
5da6da69b9ced051,front,oracle-power,c1d411ff59f960c5,af54f0972700417f7c256ac927ea66700ec3a4a03d64ea7f53c8c9fe609dc314,log-0080-valid,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
b0c6af8566a96700,front,oracle-power,c1d411ff59f960c5,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081,cross-log-front-jamaal-v1,diagonal,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
4529524a1dac1211,front,oracle-power,c1d411ff59f960c5,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
6569269d550dba9f,front,oracle-power,c1d411ff59f960c5,33f5bb5ad289c294637224725952c9a009422c5169044197b9dde36ecc5dbe22,log-0099,cross-log-front-jamaal-v1,transfer,active,4e30882d51551b86ddd76983c70c3ccb22f66364b282670267d7b1efac2fbbde,log-0081
3c4f38a30c04be77,front,oracle-power,f8f228ee1781a151,d8402dc48713f2477fc783c4b7b12d7e729a40340ab3094aface48aaf3689ab1,log-0078-valid,cross-log-front-jamaal-v1,transfer,active,e3767895efa55c080e2cc974c0bb5bc14ab40a3043df25b8f4f28786e2040c24,log-0098
