pipeline,duration_s,trainer,evaluation_scope,aligned_mae_ci95_high,aligned_mae_ci95_low,aligned_mae_log_mean,aligned_mae_log_median,aligned_nrmse_p90_ci95_high,aligned_nrmse_p90_ci95_low,aligned_nrmse_p90_log_mean,aligned_nrmse_p90_log_median,aligned_nrmse_std_ci95_high,aligned_nrmse_std_ci95_low,aligned_nrmse_std_log_mean,aligned_nrmse_std_log_median,aligned_rmse_ci95_high,aligned_rmse_ci95_low,aligned_rmse_log_mean,aligned_rmse_log_median,anchored_mae_ci95_high,anchored_mae_ci95_low,anchored_mae_log_mean,anchored_mae_log_median,anchored_nrmse_std_ci95_high,anchored_nrmse_std_ci95_low,anchored_nrmse_std_log_mean,anchored_nrmse_std_log_median,anchored_rmse_ci95_high,anchored_rmse_ci95_low,anchored_rmse_log_mean,anchored_rmse_log_median,bin_occupied_rmse_ci95_high,bin_occupied_rmse_ci95_low,bin_occupied_rmse_log_mean,bin_occupied_rmse_log_median,bin_rmse_ci95_high,bin_rmse_ci95_low,bin_rmse_log_mean,bin_rmse_log_median,completed_trials,completion_rate,correlation_ci95_high,correlation_ci95_low,correlation_log_mean,correlation_log_median,failed_trials,failure_rate,fixed_aligned_nrmse_std_ci95_high,fixed_aligned_nrmse_std_ci95_low,fixed_aligned_nrmse_std_log_mean,fixed_aligned_nrmse_std_log_median,fixed_aligned_rmse_ci95_high,fixed_aligned_rmse_ci95_low,fixed_aligned_rmse_log_mean,fixed_aligned_rmse_log_median,n_logs,prediction_std_ci95_high,prediction_std_ci95_low,prediction_std_log_mean,prediction_std_log_median,prediction_to_travel_std_ci95_high,prediction_to_travel_std_ci95_low,prediction_to_travel_std_log_mean,prediction_to_travel_std_log_median,scheduled_trials,successful_trials,training_observations_ci95_high,training_observations_ci95_low,training_observations_log_mean,training_observations_log_median,travel_p90_span_ci95_high,travel_p90_span_ci95_low,travel_p90_span_log_mean,travel_p90_span_log_median,travel_range_ci95_high,travel_range_ci95_low,travel_range_log_mean,travel_range_log_median,travel_std_ci95_high,travel_std_ci95_low,travel_std_log_mean,travel_std_log_median
front,1.0,oracle-power,full_log,6.333465755453654,3.801827562055765,5.192801722056377,4.134325773688097,0.12291411072274942,0.0688441835445762,0.09713253799170958,0.09169953410008688,0.3937048414484394,0.23033012847166712,0.32795823974268173,0.3160476565986364,9.718375804773428,5.543247868756998,7.5957389053066295,6.745691579823218,6.595466297648557,3.8734796766650614,5.752087502349478,4.460549646550556,0.44449666742922767,0.2819309796597585,0.3865095430905055,0.33934282326032117,10.934522826778911,6.16200551800843,8.906467677915664,7.657119807957242,11.238805056460354,8.95174159884839,13.909445741468529,10.244917347986986,11.128646369807226,6.883290873951291,9.563423900369338,9.464530718525808,120,1.0,0.9740606296803722,0.9460353477158359,0.953242980636874,0.9614370045827347,0,0.0,0.3937048414484394,0.23033012847166712,0.32795823974268173,0.3160476565986364,9.718375804773428,5.587736626423366,7.5957389053066295,6.745691579823218,24,23.36814995218246,21.537670643331158,23.60447064367546,22.594675951705952,1.045026943962476,0.9569094793970369,1.0144021395264098,1.0154831809063043,120,120,100.0,98.0,98.625,98.0,80.76479900660537,74.78880100019444,78.76876042393599,79.34144388056544,167.6308323463045,149.90437255734173,163.10144071185505,157.4201158688699,23.57463000224599,21.94139141796411,23.20687281881527,22.68625101314575
front,1.0,oracle-power,training_window,1.8011355617902582,0.9723055122562869,1.3346644949514157,1.329662249039755,0.0400375113506518,0.03099933175264021,0.03684463811291075,0.0350129265032071,0.12303437760381813,0.09732958383569147,0.11529869818335081,0.10943328213622502,2.477106507457011,1.4894968444805303,1.9097389487151606,1.9321326346557464,1.80113180073084,0.9723055872889842,1.334664337258645,1.3296622369321995,0.12421746065463331,0.09732958383569149,0.11529869822533752,0.10943328213697721,2.477106507457011,1.4894968444807546,1.9097389487188312,1.9321326346557546,2.6133100252846204,1.5143184595498926,2.026991113610363,2.132356773419517,4.186130766533657,0.26314368549246214,1.3943916959470528,0.5641461658810458,120,1.0,0.9952522052778234,0.9922550188678889,0.9927056648867966,0.9939938339321612,0,0.0,0.2813792781105826,0.17395271234509577,0.3299902155100772,0.21692155439172034,4.593028641556953,3.323475885245275,4.492554726955596,3.8222630422851145,24,19.575963404093816,14.699708889680153,16.56471120013629,15.912266907984547,0.9952522045258624,0.9922550177190854,0.9927053878116713,0.993993765012922,120,120,100.0,98.0,98.625,98.0,65.24030560673279,47.683041738936645,54.435577797035194,54.4116645006488,72.05955354661373,54.44152023808434,63.988234658052455,65.55779552652982,19.503642462364095,14.669180788788882,16.71269111859361,16.081951208704485
front,10.0,oracle-power,full_log,4.56020160734068,2.5877046823255796,3.8860754845191536,2.8490703626773826,0.07658539896840344,0.048222741315031445,0.07927642173009215,0.0546779770641128,0.2573397616538505,0.16610906640118686,0.26743611212959356,0.19256499855126238,7.1404245863444515,3.704614464187073,6.112896437830758,4.338537346863065,4.646538830699695,2.615880691728604,4.246820681181123,3.06090397083854,0.28013373482890186,0.17453883455369668,0.28874052666827893,0.20199144392421917,7.470807819404079,3.9370571083320405,6.602500598769207,4.587791721863768,7.2461641468036095,4.206254552787067,9.250441359032394,6.083254606913636,7.2461641468036095,4.039688489214391,8.905319857631255,5.459568397367654,120,1.0,0.9872491118838046,0.9687449498352384,0.9641450361207484,0.9823719685206623,0,0.0,0.2573397616538505,0.16614015860970702,0.26743611212959356,0.19256499855126238,7.018815368876306,3.7777731148301577,6.112896437830758,4.338537346863065,24,23.382258251445528,21.921481709183332,23.53394890274082,22.135824070968226,0.9934088895859687,0.9630239501522435,1.0160487040716089,0.9732291860871555,120,120,1000.0,976.0,984.9583333333334,976.0,80.76479900660537,75.06222115455442,78.76876042393599,79.34144388056544,167.6308323463045,149.90437255734173,163.10144071185505,157.4201158688699,23.57463000224599,21.985766208183488,23.20687281881527,22.68625101314575
front,10.0,oracle-power,training_window,2.785277269448482,1.5354356747209286,2.53846581276202,1.8887057954269575,0.05621556418720469,0.03389859230457763,0.0495867132472598,0.04073705839135515,0.17096710959451608,0.1173933357293142,0.16536454326240704,0.140713738120615,4.142339717378838,2.39371338797508,3.572086260801163,2.7450920898969744,2.7852789400229176,1.5609624117273349,2.538465853065422,1.8887057954320117,0.17662695181289095,0.1173933357293195,0.1653645445538737,0.140713738120615,4.415196705104355,2.39371338797508,3.5720862608023665,2.7450920898969757,4.640861430733012,2.6033491450346613,3.873492905491144,3.477651474622851,4.486418415440081,2.3178582046953173,3.6440124338661852,2.7077188772244907,120,1.0,0.9930854971886081,0.9852500941438859,0.9833352039037445,0.9900381421049684,0,0.0,0.2162447637386033,0.1427026919064782,0.20216100977622334,0.17718546862823495,5.253073370072608,2.593812702518848,4.542108456118105,3.410998439379741,24,22.25760383001198,18.883869423377675,20.644149201510018,20.92203669922089,0.9930854978158893,0.9852767364230295,0.9833343963978923,0.9900381418673276,120,120,1000.0,976.0,984.9583333333334,976.0,74.14430734646106,65.21999197737316,69.72031906272936,69.73841247925701,124.56262494196045,104.6828550656124,115.00719009674513,111.45329226683393,22.989544708089884,18.890378734697325,20.944063505797192,21.136985804842617
front,2.0,oracle-power,full_log,5.281161972771225,2.8153007115823305,4.22268473146383,3.481898463593145,0.09230805239012141,0.05340830572813082,0.07792682731900215,0.06779262862878854,0.28891087820262285,0.18392211402837438,0.26378118239873,0.23574679097993712,7.400642496588479,4.303145935514139,6.088000214549581,5.318059856401556,5.896227435436479,3.1317407075810832,4.955260130954946,3.793356323270513,0.3270206018648371,0.2009123932270311,0.31114797922984044,0.24948052137434967,8.30311162212977,4.640775071267535,7.205053893959622,5.550214427352701,9.75570349892862,5.7042916892146245,7.87676081204427,6.844202338148726,7.893093247646459,4.6229187997528784,6.981341560310849,6.5257528949440164,120,1.0,0.9841613989666952,0.95873712715533,0.9630786914515651,0.9749716815316942,0,0.0,0.3122480456826168,0.18392211402837438,0.26378118239873,0.23574679097993712,7.400642496588479,4.312637654646342,6.088000214549581,5.318059856401556,24,23.536877595488047,21.57482829771896,23.346466241293538,22.433472784135905,1.0123391417584555,0.9660588921123747,1.0057173725779347,1.0037980142506284,120,120,200.0,195.0,197.0,195.5,81.24907328715483,76.16310919358523,78.76876042393599,79.34144388056544,167.07369132073308,149.90437255734173,163.10144071185505,157.4201158688699,23.57463000224599,21.94878915169376,23.20687281881527,22.68625101314575
front,2.0,oracle-power,training_window,1.9587348434945493,1.182040790539203,1.668620434779749,1.5028079975157373,0.04203635677441048,0.029164069962912837,0.03893284764255066,0.03409773079743418,0.1338633279670164,0.09807367539741564,0.12761377636108742,0.11047025381694847,2.8633936281256887,1.8060870806189349,2.3867629353928996,2.405514854362493,1.9344858544561623,1.1688811603508795,1.668619058598895,1.5028079976165865,0.1338633279670164,0.09807367539741564,0.1276137798746969,0.11047025381694998,2.867373957766993,1.806087080618935,2.386762970423563,2.405514854362522,3.0768440661890226,1.8723444739965063,2.5945323739873483,2.59368698155717,1.9737641340162428,1.188465600175606,1.801905010163498,1.5768439568878152,120,1.0,0.9951791568325987,0.9909998029392313,0.9906233697969583,0.9938740445466607,0,0.0,0.21114328357365986,0.14632442016428016,0.22664608014611423,0.1729013605878224,4.468221655247919,2.6267892163644455,4.221705845728148,3.3458429431897976,24,20.582528551565932,16.68702551935629,18.540915285432636,18.20124781591989,0.9951791568665381,0.9909998019894304,0.9906219512996898,0.9938740362130716,120,120,200.0,195.0,197.0,195.5,69.052066025812,54.40995950238329,61.59967258975422,61.87054525380805,92.93198349185457,73.49649867356663,81.43073419238162,86.232972600007,20.861798421952013,16.91248024178459,18.74056337777699,18.34715504124508
front,40.0,oracle-power,full_log,4.726841071109104,2.4314253043793657,3.6674861975481607,2.818649244131799,0.07851900755539498,0.04457196688435736,0.0653899542994476,0.0532335305872637,0.26538797890010446,0.15369650252125822,0.2213693216239788,0.18295806981621682,6.950927891735858,3.566289569977661,5.137235227801032,4.292957014467994,5.045907472421547,2.4022120368328066,3.7766533894242613,2.806061083908053,0.2800442723194283,0.15871558047517131,0.23202376387362725,0.1947763505915804,7.226627401872319,3.6150969893333618,5.379915216401774,4.419982754369142,6.840641517715956,4.4332789095913805,5.8549442660649165,5.684510506932879,6.843146848366608,4.00443403743814,5.580381462481445,5.642997443144182,120,1.0,0.9882323072314099,0.9662467441960635,0.9713534536685257,0.9842035536977545,0,0.0,0.26538797890010446,0.15369650252125822,0.2213693216239788,0.18295806981621682,6.950927891735858,3.583005779162307,5.137235227801032,4.292957014467994,24,22.909406952107382,21.622596449358973,22.59675320294995,22.10011541429844,0.9922876591854499,0.9553472284871347,0.9732717136631951,0.9829668564451801,120,120,4000.0,3904.0,3939.8333333333335,3904.0,81.12605070832228,74.83414286580017,78.76876042393599,79.34144388056544,167.6308323463045,149.90437255734173,163.10144071185505,157.4201158688699,23.575299449388368,22.176203905622828,23.20687281881527,22.68625101314575
front,40.0,oracle-power,training_window,3.2618954959960753,1.8839761774568473,2.8634718766604337,2.100993806297504,0.06382800172151686,0.04216079637626387,0.0570295932941105,0.04573122062963857,0.2007266710240087,0.13424410891513763,0.1881112858141024,0.15367500773828638,5.240936759939836,2.6886947265411054,4.056977139390685,3.1688011593283334,3.1117371563144736,1.8839761773100985,2.863471988732296,2.1009936519786505,0.2007266710240087,0.13424410891513774,0.18811128581445494,0.1536750077382864,5.240936759939836,2.6886947265411054,4.056977139400241,3.1688011593292726,5.683914537891307,3.3091619186191648,4.893023865243831,4.79242378319797,5.434259166336488,2.9848746132362396,4.510298231764458,4.024317814789538,120,1.0,0.9909482929101703,0.979647285271398,0.9782430503141546,0.9881125501513117,0,0.0,0.20915845542024802,0.13694538572699463,0.19901367623834468,0.1653983008413476,5.577445163788458,2.8384806693344435,4.520911322474189,3.554423483401501,24,22.506143094609293,19.72289715422297,21.31815784231515,21.134051148304394,0.9906953360304409,0.9796472849877055,0.9782431227556647,0.9881125485955293,120,120,4000.0,3904.0,3939.8333333333335,3904.0,78.11566719976007,65.56690128949359,73.38861909231707,71.69155737141857,141.31694139341133,132.06985174660383,136.20660485877474,135.6864221730401,22.867001074328385,19.503954664475486,21.74863699149401,21.38110334939152
front,5.0,oracle-power,full_log,5.192678535453964,2.6263954398680722,4.091182137012685,3.1479383090710953,0.08355383968589228,0.04799815272787189,0.07378230051840252,0.06199327492693901,0.28038628187869485,0.15947262852138577,0.24958031262842542,0.21331145066934937,7.324747042951875,3.741255230621056,5.843385981626661,4.543924692552036,5.351682149791172,2.7086274405929864,4.5746929848983955,3.222469582730877,0.30275351926138483,0.17132382959706793,0.2802440848502349,0.23673054612813138,7.76453744310019,3.9925028477375424,6.535679767172145,5.011021138844008,7.921869927074767,4.841247049336522,6.997581213693574,6.459427100123686,7.7018843427476185,4.104609376390044,6.476898994674266,5.55969083655743,120,1.0,0.9878276094262801,0.9675722761044858,0.9675061759147661,0.9819343356897365,0,0.0,0.2839302824969423,0.15947262852138577,0.24958031262842542,0.21331145066934937,7.324747042951875,3.751218173357425,5.843385981626661,4.543924692552036,24,23.17506326911139,21.531914787182206,23.472925014748444,22.051335267192094,1.0291367931478825,0.9667615378953449,1.0067280667391183,0.988517865701522,120,120,500.0,488.0,492.5,488.0,80.76479900660537,74.78880100019444,78.76876042393599,79.34144388056544,167.6308323463045,149.90437255734173,163.10144071185505,157.4201158688699,23.57463000224599,22.179909882779203,23.20687281881527,22.68625101314575
front,5.0,oracle-power,training_window,2.8396175703601236,1.445808636881586,2.2512819095051464,1.861370874311199,0.048637216124963745,0.03424140549375359,0.044787638176938184,0.03916425756834835,0.15742831429939455,0.11686841124447314,0.1504193934825153,0.13172623056053517,3.5621351213621084,2.174505249145879,3.1436582533999378,2.6597144044315812,2.522086652126026,1.4458086835962445,2.2512816740305763,1.8613708738024881,0.15742831429939502,0.11606572312976188,0.15041939348284164,0.1317262305605362,3.466182651220928,2.1745052491459145,3.1436582534018065,2.659714404431659,3.798014324618551,2.315841207749348,3.388041527888119,3.368041998096386,3.4456724932047846,1.9954166797701218,2.796569147288164,2.2916925866175086,120,1.0,0.9932729925371278,0.9862078485777814,0.9869665759763185,0.9912704393062548,0,0.0,0.23129604099011988,0.14354939203994047,0.20798823711143152,0.1827727456213758,5.103018378943398,2.587585506387701,4.577077192091456,3.4516387737691274,24,21.085237015251305,17.616988638301986,19.593775760063025,19.34865543354409,0.9931473916839223,0.9875304138293471,0.9869666675884669,0.9912704338593394,120,120,500.0,488.0,492.5,488.0,73.35709619352929,59.187720309765915,67.01778409498439,67.51055383169209,101.60864140747043,92.04509029232094,98.22552676121559,97.21514766053053,21.735441299108558,17.78934727268344,19.964938372197476,19.773594084601456
