trial_id,pipeline,log,repeat,duration_s,trainer,available_s,cache_fingerprint,center_s,experiment,random_fraction,start_s,stop_s,time_basis
a07fdc85901088ce,front,log-0046,2,2.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,73.09071002997663,random-window-front-v2,0.14971788336311284,72.09071002997663,74.09071002997663,active
56b4d42a9a3ea0dd,front,log-0046,2,2.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,73.09071002997663,random-window-front-v2,0.14971788336311284,72.09071002997663,74.09071002997663,active
9a9ef48a0670db87,front,log-0046,2,5.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,73.09071002997663,random-window-front-v2,0.14971788336311284,70.59071002997663,75.59071002997663,active
16d594e14d147afb,front,log-0046,2,5.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,73.09071002997663,random-window-front-v2,0.14971788336311284,70.59071002997663,75.59071002997663,active
2b5114ef3510e28e,front,log-0046,2,10.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,73.09071002997663,random-window-front-v2,0.14971788336311284,68.09071002997663,78.09071002997663,active
0bcab74b62975e3a,front,log-0046,2,10.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,73.09071002997663,random-window-front-v2,0.14971788336311284,68.09071002997663,78.09071002997663,active
0247f5fc0570c615,front,log-0046,2,40.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,73.09071002997663,random-window-front-v2,0.14971788336311284,53.090710029976634,93.09071002997663,active
4b99ed2a967c561a,front,log-0046,2,40.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,73.09071002997663,random-window-front-v2,0.14971788336311284,53.090710029976634,93.09071002997663,active
f4379bc2121a8b01,front,log-0046,3,1.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,329.54578145879293,330.54578145879293,active
bc85d2d8afc8c643,front,log-0046,3,1.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,329.54578145879293,330.54578145879293,active
fe029e37f69fdaee,front,log-0046,3,2.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,329.04578145879293,331.04578145879293,active
2f445f58094458ed,front,log-0046,3,2.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,329.04578145879293,331.04578145879293,active
b4614f1c6d6f35ac,front,log-0046,3,5.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,327.54578145879293,332.54578145879293,active
c633372364a5e574,front,log-0046,3,5.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,327.54578145879293,332.54578145879293,active
32d544c1fa7ee1e6,front,log-0046,3,10.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,325.04578145879293,335.04578145879293,active
7608e535d0a9bdb0,front,log-0046,3,10.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,325.04578145879293,335.04578145879293,active
ec18d7e1f0409065,front,log-0046,3,40.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,310.04578145879293,350.04578145879293,active
cbf344d1663d5fb0,front,log-0046,3,40.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,330.04578145879293,random-window-front-v2,0.8743412570572692,310.04578145879293,350.04578145879293,active
f20abe52aab0ca88,front,log-0046,4,1.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,354.8084746186136,355.8084746186136,active
324e063a3119ebe3,front,log-0046,4,1.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,354.8084746186136,355.8084746186136,active
3555589cc01852ac,front,log-0046,4,2.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,354.3084746186136,356.3084746186136,active
51060c65c6eea1cc,front,log-0046,4,2.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,354.3084746186136,356.3084746186136,active
fe40193f606b2a1e,front,log-0046,4,5.0,self-supervised,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,352.8084746186136,357.8084746186136,active
7df6c95499419022,front,log-0046,4,5.0,oracle-power,394.605,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,355.3084746186136,random-window-front-v2,0.9455830420287745,352.8084746186136,357.8084746186136,active
