pipeline,log,duration_s,trainer,evaluation_scope,aligned_mae_mean,aligned_mae_median,aligned_mae_std,aligned_nrmse_p90_mean,aligned_nrmse_p90_median,aligned_nrmse_p90_std,aligned_nrmse_std_mean,aligned_nrmse_std_median,aligned_nrmse_std_std,aligned_rmse_mean,aligned_rmse_median,aligned_rmse_std,anchored_mae_mean,anchored_mae_median,anchored_mae_std,anchored_nrmse_std_mean,anchored_nrmse_std_median,anchored_nrmse_std_std,anchored_rmse_mean,anchored_rmse_median,anchored_rmse_std,bin_occupied_rmse_mean,bin_occupied_rmse_median,bin_occupied_rmse_std,bin_rmse_mean,bin_rmse_median,bin_rmse_std,completed_trials,completion_rate,correlation_mean,correlation_median,correlation_std,failed_trials,failure_rate,fixed_aligned_nrmse_std_mean,fixed_aligned_nrmse_std_median,fixed_aligned_nrmse_std_std,fixed_aligned_rmse_mean,fixed_aligned_rmse_median,fixed_aligned_rmse_std,prediction_std_mean,prediction_std_median,prediction_std_std,prediction_to_travel_std_mean,prediction_to_travel_std_median,prediction_to_travel_std_std,scheduled_trials,successful_trials,training_observations_mean,training_observations_median,training_observations_std,travel_p90_span_mean,travel_p90_span_median,travel_p90_span_std,travel_range_mean,travel_range_median,travel_range_std,travel_std_mean,travel_std_median,travel_std_std
front,log-0046,1.0,oracle-power,full_log,5.1075362065371985,4.206143624908766,4.196299926160552,0.1592214982109506,0.09935064032190821,0.17700139102078413,0.5252930843890014,0.32777109170002866,0.5839513361899564,10.80407356697867,6.741499351690625,12.01053922701116,4.609597829266322,3.920486503455949,3.1557153836023875,0.5507585944269058,0.356854994326812,0.588243754607029,11.327840682988153,7.339688501582261,12.098824425763107,56.88526164202673,26.77504698337106,81.2803360769355,15.92446044341705,9.977319838203224,17.55897854445693,5,1.0,0.9291372166901896,0.9460353477158359,0.0894225500111607,0,0.0,0.5252930843890014,0.32777109170002866,0.5839513361899564,10.80407356697867,6.741499351690625,12.01053922701116,26.71120024013383,21.49380663402065,10.413591024842813,1.2986961514920452,1.045026943962476,0.5063078583363466,5,5,98.0,98.0,0.0,67.85562055611663,67.85562055611663,0.0,165.8998005948889,165.8998005948889,0.0,20.567705701942586,20.567705701942586,0.0
front,log-0048,1.0,oracle-power,full_log,18.050018511244012,8.985061287162049,25.23336274600016,0.5102511970536298,0.12507554231581383,0.8899955119680688,1.766766494753418,0.43307939060742134,3.081647353510923,39.64654316894143,9.718375804773428,69.15269516104149,15.49609454045316,10.2178159709339,16.639056596187963,1.9211439752223487,0.6102011922222937,3.1356913374343938,43.11080030869327,13.693019412028836,70.3654514296295,210.41375410581682,16.19275259150914,437.0428468885463,210.41375410581682,16.19275259150914,437.0428468885463,5,1.0,0.8716119371173623,0.9489924181585978,0.15054811635766518,0,0.0,1.766766494753418,0.43307939060742134,3.081647353510923,39.64654316894143,9.718375804773428,69.15269516104149,51.99328719700533,22.93214069132136,69.65382283908751,2.316973698824838,1.0219235925248977,3.10397907578473,5,5,97.6,98.0,0.5477225575051661,77.70004930488071,77.70004930488071,0.0,147.0280467770388,147.0280467770388,0.0,22.44017151484117,22.44017151484117,0.0
front,log-0049,1.0,oracle-power,full_log,42.9229769097416,3.7841030937749323,88.58934826120817,0.9546261450113949,0.0688441835445762,1.9995639133746355,3.1717208256600857,0.2287330300086128,6.643499698212236,76.86530758793529,5.543247868756998,161.00239454623608,34.69802376981697,3.449898594578281,71.01981110401778,3.4537118391692196,0.23571424595128115,7.252544416156418,83.69924007501103,5.712434673102971,175.76233470264756,403.96778787769085,5.267699766961417,889.7948560876088,167.38623182065825,5.693888467775271,362.60271319783124,5,1.0,0.9259624585726683,0.9789841615817038,0.1253902190894132,0,0.0,3.1717208256600857,0.2287330300086128,6.643499698212236,76.86530758793529,5.543247868756998,161.00239454623608,93.91698620641667,22.20940367501871,160.75014839575996,3.875330371811034,0.916434609735498,6.633091174604335,5,5,98.0,98.0,0.0,80.51875384894029,80.51875384894029,0.0,128.6836164750667,128.6836164750667,0.0,24.23457542860456,24.23457542860456,0.0
front,log-0054,1.0,oracle-power,full_log,7.8103361296742095,3.9002419509462927,9.248451325755864,0.2832637728297553,0.11200069172664653,0.41769135334064544,0.9445449926296522,0.37346707446787447,1.3927946815130692,16.945734075072686,6.70023532929721,24.987616766023276,6.916827722445926,4.667855559240017,6.312650621304342,1.0092570077026128,0.44449666742922767,1.415783121289718,18.106708520382618,7.974551114332224,25.400043903211703,168.93543886356355,39.60382980481886,304.18783160231186,48.60352344306078,13.05003478043062,82.58777577066476,5,1.0,0.897126391301436,0.9461320934446085,0.11811634788441512,0,0.0,0.9445449926296522,0.37346707446787447,1.3927946815130692,16.945734075072686,6.70023532929721,24.987616766023276,28.462959968438234,16.905136578194618,24.71418712079979,1.5865082146635339,0.9422821126493812,1.3775538780702572,5,5,97.4,98.0,0.8944271909999159,59.82316025020701,59.82316025020701,0.0,135.89296889344487,135.89296889344487,0.0,17.94063195221126,17.94063195221126,0.0
front,log-0055,1.0,oracle-power,full_log,4.315340075056578,3.8260148630359376,1.6979776283294845,0.07393220992801734,0.0667287314212375,0.026018275280745313,0.25493876272244165,0.23009917116141332,0.08971822855969343,6.042727010495119,5.4539625980039945,2.126560736633365,4.659327615145896,3.68850817213629,2.162739370261366,0.287159004937555,0.23189302550959964,0.11178570619554583,6.806432481718156,5.496481719093796,2.6496186731341447,13.330839978698913,9.632147315632965,13.795223859863306,7.347113042468133,5.909491630964203,4.39340296924584,5,1.0,0.967223808913168,0.9740606296803722,0.02079052177687623,0,0.0,0.25493876272244165,0.23009917116141332,0.08971822855969343,6.042727010495119,5.4539625980039945,2.126560736633365,23.539990032839462,23.167589035108612,1.7084009173439312,0.9931370262213747,0.9774256678506901,0.07207633496351831,5,5,97.8,98.0,0.4472135954999579,81.73334756770429,81.73334756770429,0.0,144.98409225186288,144.98409225186288,0.0,23.702660772202737,23.702660772202737,0.0
front,log-0056,1.0,oracle-power,full_log,2.8914744154028567,2.8955951762662386,0.25527287814467015,0.053807431217701616,0.053246900644676146,0.004439729455096573,0.1853947070864415,0.18346338646683044,0.01529718708444665,4.175960599954665,4.132458177797514,0.3445645863287774,2.9110152948644705,2.830166915730183,0.28939678939769053,0.19633344614412956,0.183975042123617,0.02955510560982367,4.422352441641882,4.14398306918769,0.6657199576715903,4.707063375833656,4.282133842115397,0.6473885520256775,4.483046354531594,4.378217418172548,0.4237167243744008,5,1.0,0.9849444892916107,0.9852141684762271,0.0008399629236070301,0,0.0,0.1853947070864415,0.18346338646683044,0.01529718708444665,4.175960599954665,4.132458177797514,0.3445645863287774,20.981902979280523,21.1389978897849,1.084262866822253,0.9315063358121904,0.9384806748224881,0.048136612352472706,5,5,97.6,98.0,0.5477225575051661,77.60936557366922,77.60936557366922,0.0,148.7314640450589,148.7314640450589,0.0,22.524702380028554,22.524702380028554,0.0
front,log-0058,1.0,oracle-power,full_log,7.426012887716739,3.617263989706792,9.172928820901166,0.1716594018748474,0.06707040496554482,0.24492108078976085,0.589504895751183,0.23033012847166712,0.8410968150960966,13.7923903795823,5.388934122442699,19.67877740191852,6.822080114706639,4.115919588026764,7.020364686761596,0.6336015544379232,0.28225396975767447,0.8833347294008974,14.824100778302086,6.60377371781454,20.666999564465314,44.30372170922438,8.95174159884839,83.8455725258132,44.30372170922438,8.95174159884839,83.8455725258132,5,1.0,0.9458690559034839,0.9859590055876339,0.07866945999530199,0,0.0,0.589504895751183,0.23033012847166712,0.8410968150960966,13.7923903795823,5.388934122442699,19.67877740191852,31.72827013847381,23.568710869256307,19.22216631834959,1.356107974440383,1.0073576850419375,0.8215806571415907,5,5,97.6,98.0,0.5477225575051661,80.3474218652934,80.3474218652934,0.0,161.1697294857218,161.1697294857218,0.0,23.39656630333357,23.39656630333357,0.0
front,log-0063,1.0,oracle-power,full_log,6.820353578014829,7.259296167513418,3.9730305739986393,0.11895485806207051,0.1272357693138093,0.0706790804095242,0.36808126979876044,0.3937048414484394,0.2187018343695675,10.105273419834775,10.808740884110529,6.004222477639749,6.334109263953329,5.455421870465084,4.004319998704715,0.41861031327059334,0.4138587306420246,0.2615159619897282,11.49249369378339,11.362044128487996,7.179638075586268,20.999531058952744,10.062006958538433,26.307563115964314,11.211030111868492,11.128646369807226,7.6991450260532455,5,1.0,0.9511549634695019,0.9674020653849927,0.04521936373602746,0,0.0,0.36808126979876044,0.3937048414484394,0.2187018343695675,10.105273419834775,10.808740884110529,6.004222477639749,29.055392626270464,26.383435692027238,8.038254865846923,1.0583331462746342,0.9610079913438012,0.2927907969495967,5,5,97.2,97.0,0.4472135954999579,84.9504894920883,84.9504894920883,0.0,153.67050225201805,153.67050225201805,0.0,27.453919144974673,27.453919144974673,0.0
front,log-0071_183,1.0,oracle-power,full_log,2.5859959508409167,2.0614971870058483,1.1481636174510468,0.04789077698322428,0.041109109068082066,0.01986028569747288,0.16785850246013528,0.14408856820293,0.06961085256094328,3.7945983629951643,3.257256778869482,1.573618394678488,2.9211721796135772,2.669957233839907,1.0668785624843726,0.1916092360982573,0.16704447092087477,0.0842126097825347,4.331505899177644,3.7761964190898327,1.9037047664609505,6.7950388172212985,4.305773177555705,5.878451285603061,4.27333576963006,3.510918422054028,2.2177944134963554,5,1.0,0.9847408689815703,0.9898346354456138,0.01381006993104915,0,0.0,0.16785850246013528,0.14408856820293,0.06961085256094328,3.7945983629951643,3.257256778869482,1.573618394678488,22.51135629143976,22.89858431271723,1.351168830913912,0.9958162087133221,1.0129456937191954,0.05977053559602512,5,5,97.6,98.0,0.5477225575051661,79.23442888229562,79.23442888229562,0.0,152.4462174422029,152.4462174422029,0.0,22.605934804502045,22.605934804502045,0.0
front,log-0072_184,1.0,oracle-power,full_log,11.842824413891638,2.8907811728282864,19.849506836373372,0.4080624969823642,0.058256614804927435,0.7732582991227976,1.3475272094451274,0.19237831008811454,2.5534975786864873,28.90274229132362,4.126269718298802,54.769270661840196,8.94335156845818,3.6000209743749383,13.032075748650701,1.3799962080570174,0.22354462170097492,2.6063729002639144,29.599160955643747,4.794747405727845,55.903378962148665,204.57456608433512,10.605024934523206,437.0906417984559,58.52159075636214,6.089783313076679,119.05291662242995,5,1.0,0.9103362806434159,0.9837024766202774,0.15529422898335715,0,0.0,1.3475272094451274,0.19237831008811454,2.5534975786864873,28.90274229132362,4.126269718298802,54.769270661840196,45.05680413096135,22.566480162263137,52.73388838060792,2.1006750475485605,1.0521128318395518,2.4586023269509343,5,5,97.6,98.0,0.5477225575051661,70.82920509740632,70.82920509740632,0.0,152.19039707482895,152.19039707482895,0.0,21.448726295645585,21.448726295645585,0.0
front,log-0073_185,1.0,oracle-power,full_log,7.950308806987105,5.355895077382361,6.943452405333242,0.3170894768214905,0.13229981926917395,0.34819289802034514,1.1211874580575263,0.4677950828099576,1.2311651403836683,21.715269437312585,9.06030137214305,23.84532805207887,6.467664015770741,5.1352847927580685,4.976497445893773,1.1621836868657087,0.5279207833226961,1.2560800822342604,22.509288446431515,10.224821878823823,24.327883106911475,208.14501616521312,64.73891420606364,255.04506001376706,46.93701142113725,18.29985849845283,53.9126829358951,5,1.0,0.8367853492781091,0.9011395853021045,0.15225112897517679,0,0.0,1.1211874580575263,0.4677950828099576,1.2311651403836683,21.715269437312585,9.06030137214305,23.84532805207887,34.25117561131621,21.18374395552629,22.166687744203568,1.76843251381209,1.0937441097013323,1.1444947693245962,5,5,97.8,98.0,0.4472135954999579,68.4830971213134,68.4830971213134,0.0,149.90437255734173,149.90437255734173,0.0,19.368098778891632,19.368098778891632,0.0
front,log-0078-valid,1.0,oracle-power,full_log,8.862631203009945,7.993260598240494,2.8258958402330734,0.16077539037075989,0.12291411072274942,0.0992528541936153,0.5161312210905351,0.3945865714292033,0.3186277247627086,14.325493386276761,10.951957735436311,8.843680012474833,10.841151405704021,8.05674053906403,6.260801689202938,0.5905907923096516,0.45620048539909897,0.41576287046106175,16.392157930984382,12.662084309863282,11.539717048050136,22.283763455574103,11.238805056460354,21.208265725581207,22.283763455574103,11.238805056460354,21.208265725581207,5,1.0,0.9406530146986603,0.9575245184766863,0.030366522907231092,0,0.0,0.5161312210905351,0.3945865714292033,0.3186277247627086,14.325493386276761,10.951957735436311,8.843680012474833,31.194732620194475,29.71050512128745,13.24450414054878,1.123910709719598,1.0704356823169896,0.47718440897460507,5,5,98.0,98.0,0.0,89.10252591047124,89.10252591047124,0.0,191.14572150135155,191.14572150135155,0.0,27.75552572853157,27.75552572853157,0.0
front,log-0079,1.0,oracle-power,full_log,6.071694406740849,6.333465755453654,0.9862526635722861,0.08241121639101229,0.07903923314737578,0.016028399319949597,0.2850554468553308,0.27339195937878485,0.05544127038297426,8.410967031637872,8.066819218567186,1.6358736608179187,7.798548433675587,6.7983672519450895,3.50532195181742,0.34350999616817673,0.28835688402829013,0.1292295115170905,10.135751779810464,8.508380638447067,3.813100829595981,11.41904818487082,8.17752938609752,6.251272781283694,11.41904818487082,8.17752938609752,6.251272781283694,5,1.0,0.9663166143489853,0.9714612777584887,0.013006919478350329,0,0.0,0.2850554468553308,0.27339195937878485,0.05544127038297426,8.410967031637872,8.066819218567186,1.6358736608179187,31.650623772270002,30.66000507048096,2.7508454769296287,1.072668893923543,1.0390959105032602,0.09322869578570253,5,5,97.2,97.0,0.4472135954999579,102.06094995286549,102.06094995286549,0.0,190.67881336638965,190.67881336638965,0.0,29.506424537491974,29.506424537491974,0.0
front,log-0080-valid,1.0,oracle-power,full_log,8.59265194445953,8.723807687913514,2.3252530264982694,0.13494563670332638,0.1526339588240774,0.04204762415096688,0.45463531601850227,0.5142277275529649,0.1416595257224113,13.307180209219979,15.051450685908641,4.146375722963068,10.875754010279161,10.613735902625574,4.062363328313157,0.5521299398468362,0.5987621153231415,0.19670421761198711,16.16084881568819,17.525773054406827,5.757534400538756,15.465449042583145,17.05340354486654,5.494066706602209,15.465449042583145,17.05340354486654,5.494066706602209,5,1.0,0.9437068874980052,0.94454544552227,0.016559097990592974,0,0.0,0.45463531601850227,0.5142277275529649,0.1416595257224113,13.307180209219979,15.051450685908641,4.146375722963068,35.91725488487252,37.661669901810676,5.570104423281093,1.2271008785007107,1.2866982282039647,0.1903007357621781,5,5,97.6,98.0,0.5477225575051661,98.61141519140322,98.61141519140322,0.0,209.41055645838256,209.41055645838256,0.0,29.270009918627654,29.270009918627654,0.0
front,log-0081,1.0,oracle-power,full_log,9.627008053877141,8.262805218881272,3.245570854656808,0.2865905002273932,0.14997864429673408,0.2789808078790786,0.9443622524302413,0.49420399570857754,0.919287080012964,19.458831560924743,10.183202774657232,18.94215106551815,13.698481573548165,12.482023162747868,2.9498512749740438,1.141650971215109,0.8541060142457543,0.8179385127573445,23.524017285815816,17.59907813300555,16.853837291759145,47.25353891445036,10.362049053444641,66.6267186915472,47.25353891445036,10.362049053444641,66.6267186915472,5,1.0,0.8548086262131465,0.8931386601694912,0.09567447250663576,0,0.0,0.9443622524302413,0.49420399570857754,0.919287080012964,19.458831560924743,10.183202774657232,18.94215106551815,31.361557451241737,22.622871741148767,19.45235840920547,1.5220169279767166,1.0979172129128811,0.9440481020086807,5,5,97.2,97.0,0.4472135954999579,67.89768518316298,67.89768518316298,0.0,200.25954166451217,200.25954166451217,0.0,20.60526192237035,20.60526192237035,0.0
