pipeline,duration_s,trainer,evaluation_scope,aligned_mae_ci95_high,aligned_mae_ci95_low,aligned_mae_log_mean,aligned_mae_log_median,aligned_nrmse_p90_ci95_high,aligned_nrmse_p90_ci95_low,aligned_nrmse_p90_log_mean,aligned_nrmse_p90_log_median,aligned_nrmse_std_ci95_high,aligned_nrmse_std_ci95_low,aligned_nrmse_std_log_mean,aligned_nrmse_std_log_median,aligned_rmse_ci95_high,aligned_rmse_ci95_low,aligned_rmse_log_mean,aligned_rmse_log_median,anchored_mae_ci95_high,anchored_mae_ci95_low,anchored_mae_log_mean,anchored_mae_log_median,anchored_nrmse_std_ci95_high,anchored_nrmse_std_ci95_low,anchored_nrmse_std_log_mean,anchored_nrmse_std_log_median,anchored_rmse_ci95_high,anchored_rmse_ci95_low,anchored_rmse_log_mean,anchored_rmse_log_median,bin_occupied_rmse_ci95_high,bin_occupied_rmse_ci95_low,bin_occupied_rmse_log_mean,bin_occupied_rmse_log_median,bin_rmse_ci95_high,bin_rmse_ci95_low,bin_rmse_log_mean,bin_rmse_log_median,completed_trials,completion_rate,correlation_ci95_high,correlation_ci95_low,correlation_log_mean,correlation_log_median,failed_trials,failure_rate,fixed_aligned_nrmse_std_ci95_high,fixed_aligned_nrmse_std_ci95_low,fixed_aligned_nrmse_std_log_mean,fixed_aligned_nrmse_std_log_median,fixed_aligned_rmse_ci95_high,fixed_aligned_rmse_ci95_low,fixed_aligned_rmse_log_mean,fixed_aligned_rmse_log_median,n_logs,prediction_std_ci95_high,prediction_std_ci95_low,prediction_std_log_mean,prediction_std_log_median,prediction_to_travel_std_ci95_high,prediction_to_travel_std_ci95_low,prediction_to_travel_std_log_mean,prediction_to_travel_std_log_median,scheduled_trials,successful_trials,training_observations_ci95_high,training_observations_ci95_low,training_observations_log_mean,training_observations_log_median,travel_p90_span_ci95_high,travel_p90_span_ci95_low,travel_p90_span_log_mean,travel_p90_span_log_median,travel_range_ci95_high,travel_range_ci95_low,travel_range_log_mean,travel_range_log_median,travel_std_ci95_high,travel_std_ci95_low,travel_std_log_mean,travel_std_log_median
front,1.0,oracle-power,full_log,4.388035862424466,2.5974494326487534,3.5664561387606066,2.7486800945559633,0.07568492529583114,0.04819181875716131,0.06948687934061372,0.05423280985812488,0.25146121861815346,0.16549814797335022,0.2320078735410297,0.1868603587010489,6.094055869970462,3.872088392137399,5.216594502836438,4.385905286299303,4.174848270563933,2.811285132067269,3.7253645366089576,3.2370482619677103,0.2892583024437298,0.19032007902661113,0.2586976775256432,0.21085622019826755,7.01005214892268,4.452836347801792,5.824635504616111,4.749473604943742,7.804930662891389,5.279725015836112,10.124206163393875,6.611395127655037,7.449158949770231,4.477278669296089,7.160273954153509,5.372122193758596,110,1.0,0.9875745268304513,0.9705371901751781,0.9773686409835075,0.9836891466344796,0,0.0,0.25146121861815346,0.16549814797335022,0.2320078735410297,0.1868603587010489,6.094055869970462,3.872088392137399,5.216594502836438,4.385905286299303,11,23.170646496197215,20.917071143806865,22.048665446037756,22.597546060087872,1.0158485511108113,0.9390674560796044,0.9918712647525889,0.9875393968147674,110,110,98.0,97.5,97.63636363636364,97.5,80.51875384894029,68.4830971213134,75.37135814181046,77.70004930488071,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.702660772202737,20.567705701942586,22.3348811888344,22.524702380028554
front,1.0,oracle-power,full_log_excluding_training,4.398724873738915,2.5989994493233297,3.575365117402572,2.750302023822166,0.07577616766329773,0.048206072029632355,0.06955132201922284,0.054339474251880654,0.25149931589222896,0.16564338017462682,0.23241452145120023,0.18715497665098596,6.103271393925457,3.875422451948873,5.220486302949585,4.391300929758437,4.191492874422824,2.816317594718452,3.7365683227560154,3.241244627653488,0.2895174240656138,0.19034937030551183,0.2593159174163211,0.2111334272265044,7.026221558604745,4.454998604543821,5.835315752649034,4.756613225008035,7.800157536037986,5.278007825697079,10.126180043895436,6.612037863267204,7.44739166255154,4.489084139437987,7.162971676061783,5.3775941083705465,110,1.0,0.9875491289549001,0.9705331133302635,0.9773597699211457,0.9836333411808543,0,0.0,0.2515002397885726,0.16564346583094278,0.2324159239885872,0.1871550744577633,6.103293823332047,3.875424456124368,5.220523823386852,4.391307735990239,11,23.173338026655976,20.906145053321026,22.038214236006663,22.626598202728452,1.0160509789588978,0.9386249397554562,0.9918128106335179,0.9875305123630902,110,110,98.0,97.5,97.63636363636364,97.5,80.5475566882809,68.5646596926089,75.40064646394188,77.76372422281933,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.710143281576553,20.580517849823167,22.334743018795244,22.527058952750163
front,1.0,oracle-power,training_window,1.1808788646520278,0.6642425064512263,0.9578933334788219,0.9801697222070775,0.03348500615592319,0.02151114511511404,0.02721898482559464,0.025722249263968044,0.10630072713784358,0.06955487596087148,0.08738675349852564,0.08659919676713025,1.7131182999758157,0.9155736400705072,1.346514668297485,1.4054301508103708,1.1808789421863244,0.6642425064024491,0.9578944956383375,0.9801697222847459,0.10630072713787171,0.0695548759608916,0.08738675360728218,0.08659919676720038,1.7131182999915762,0.9155736400705072,1.346514668762739,1.4054301508103708,1.6295534439896078,1.0963407981194488,1.3551382996767873,1.3602259211025753,nan,nan,nan,nan,110,1.0,0.997570379709402,0.9943270779388189,0.9960090036451157,0.9962398813403217,0,0.0,0.2094159861489474,0.12745405818609334,0.1926890410731037,0.15645827423263106,3.6040804551736443,2.527863553845161,2.9710968212072517,2.741641813203901,11,17.78949624062278,11.69081738414195,14.382149105616081,14.543128668777097,0.9975703653176919,0.9943269058811678,0.996008486585056,0.9962398234566284,110,110,98.0,97.5,97.63636363636364,97.5,59.37155094176853,38.545552017400865,45.9614725913377,46.164739524771235,68.21943942018373,47.70512669736907,56.128101007404275,56.802346261178016,17.932877500498066,11.734395658745553,14.443396058884623,14.558207267403503
front,2.0,oracle-power,full_log,2.9521531832346977,2.0804664549770515,2.865261067388708,2.6680410676740447,0.054855078710018046,0.038272641522716436,0.05715653133946412,0.05096640942670454,0.18831395036741855,0.13532711994147492,0.19129779979848782,0.17560590299659262,4.463541684232345,2.962594676154099,4.303816650868867,3.9554707011744137,3.284977789133195,2.1481996335818194,2.971585328618505,2.6439771042925977,0.2023506812607021,0.15007278256121442,0.21096312384704088,0.1901144198190069,4.657843199981471,3.0743946523085857,4.730041776656209,4.458290400287471,5.538152729352032,4.5586285937278435,6.051454327351305,4.744726519148711,5.026237522166426,3.665691990910716,5.1236472386001175,4.5586285937278435,110,1.0,0.9912396867262279,0.9846495888088697,0.9859014869339388,0.9869965279221746,0,0.0,0.18831395036741855,0.13532711994147492,0.19129779979848782,0.17560590299659262,4.463541684232345,2.962594676154099,4.303816650868867,3.9554707011744137,11,22.970550906390738,20.906872379134626,22.268965410584,22.270195007795458,1.006800590764362,0.9755938604251952,0.9999380829930286,0.9924253472424089,110,110,195.0,195.0,195.0,195.0,80.51875384894029,68.4830971213134,75.37135814181046,77.70004930488071,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.702660772202737,20.567705701942586,22.3348811888344,22.524702380028554
front,2.0,oracle-power,full_log_excluding_training,2.9716657050948543,2.0863198930140836,2.8766480378930153,2.6699673333792964,0.05519096738135429,0.038333325504754094,0.0573928242882275,0.05122025575802232,0.1895455070725161,0.13556719314744697,0.19213304180809965,0.17627239626292945,4.4727465021175945,2.9673429339760196,4.314457922208958,3.9604090904262823,3.305324314130217,2.154419035341698,2.987097992555705,2.6523652813942826,0.2025864753983329,0.15035800214565842,0.2119738418094301,0.19062300371634983,4.675306545816678,3.079961678269441,4.74633433921263,4.464966364501361,5.538350222227255,4.5630146648035605,6.057752643160351,4.766623175893205,5.036213814373115,3.6706742036828706,5.146522870030565,4.642021574819089,110,1.0,0.9911876828753139,0.984628028072154,0.9858588040794379,0.9869495890494588,0,0.0,0.18954597854260186,0.1355678289665424,0.19213439113014363,0.17627241743419644,4.472757627560808,2.967345247963763,4.314492649267779,3.9604277467823525,11,23.023780607414068,20.905202231675275,22.272546031549112,22.28114513586226,1.0068753356011098,0.9755364217877066,0.9998752355998236,0.9924801347159915,110,110,195.0,195.0,195.0,195.0,80.56495417185394,68.65719860320601,75.4051033321107,77.6420405515296,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.695869350045633,20.59153833881842,22.325525926077113,22.517656015060602
front,2.0,oracle-power,training_window,1.2447441597554039,0.7400650017637044,1.0307146070379132,1.0664476237431493,0.03142685199392969,0.02602134404538802,0.028929562361064923,0.028389297379768627,0.10591971995280428,0.0811893425293505,0.09509023269879871,0.0965612944064158,1.9144563204122864,1.141406401027472,1.4942269383431126,1.536399098844559,1.2447441597109083,0.7400650017996668,1.0307033164788664,1.0664472547593615,0.10591971995295942,0.0811893425293505,0.09509025393090358,0.09656129440641721,1.914456320412318,1.1414064010284437,1.4942270458828604,1.536399098844559,1.907929731070572,1.1746009095957022,1.6109692550284933,1.6391608776332114,1.582892952342418,0.8351423978624757,1.2074191643322072,1.1051534992137853,110,1.0,0.9966889660403363,0.9943715094396779,0.9953493727220558,0.995293255524625,0,0.0,0.15286715968022369,0.12338185299423682,0.14663697828069383,0.13250223686068893,2.7114138025774315,2.1747008804189063,2.6615711207569515,2.5648071273538458,11,19.694933793498265,14.369335392179135,16.590030048557196,16.920134817220763,0.9966889659619711,0.9943714709559662,0.9953474063268586,0.9952932522068378,110,110,195.0,195.0,195.0,195.0,65.95897581245165,48.326098413429186,54.130314822504126,50.65047835391136,78.81691784037227,58.35443183018367,69.25066438832012,70.13976486404539,19.82646838056135,14.379073914125332,16.670132832809507,16.993911686558082
front,3.0,oracle-power,full_log,2.914644852298392,1.8451665177033663,2.478294725066682,2.558477579703748,0.05559364644180492,0.0379959656798681,0.04747761740108576,0.04981708407753041,0.18382526582416203,0.13434882987629032,0.1599827185656353,0.171968281778223,4.076105846567793,2.683143264504237,3.5925595728607913,3.8707898890495,2.945888034663809,1.9970878212431749,2.65152983311399,2.6586803961051038,0.19770040738050304,0.1491342504592577,0.17664486248551123,0.18540935298589595,4.604069923724149,2.888446894210868,3.964045720073078,4.113749673315883,4.91361982896785,3.921882537442503,4.73368908614468,4.7678859737712145,4.744059034119752,3.2030209677795796,4.091787508850899,4.419881119545689,110,1.0,0.9910327795550384,0.9862401083627661,0.9886871580469151,0.9879612401023327,0,0.0,0.18382526582416203,0.13434882987629032,0.1599827185656353,0.171968281778223,4.076105846567793,2.683143264504237,3.5925595728607913,3.8707898890495,11,22.850324246510386,20.500387880808674,22.026857190252926,22.32098139033129,1.0019152707379206,0.9766528964232946,0.9862931674001021,0.9957700600182365,110,110,293.0,293.0,292.95454545454544,293.0,80.51875384894029,68.4830971213134,75.37135814181046,77.70004930488071,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.702660772202737,20.567705701942586,22.3348811888344,22.524702380028554
front,3.0,oracle-power,full_log_excluding_training,2.925663714054572,1.8462640391252476,2.488552287432718,2.5575645863096996,0.05564525519570579,0.03833500652200576,0.047647151234055184,0.049952589904098885,0.18511960612840167,0.13465022316708053,0.16044601283329665,0.1721517325905111,4.091768413407812,2.6853524038199357,3.6044288111707248,3.88294839940315,2.95624547949187,2.002035910331376,2.670492999521709,2.683606575113371,0.19867403926427843,0.14931884153704472,0.17760941573936215,0.1865956479585254,4.630643143328751,2.9003521785307065,3.9811553692458457,4.121423740375423,4.925974854211157,3.924956439353238,4.738555190811653,4.782841709499104,4.7458427536315035,3.225818914866234,4.117132867906586,4.575239949413042,110,1.0,0.9909446158495474,0.9862043713798995,0.9886452937352538,0.9879464765938883,0,0.0,0.18513668753755058,0.13465106572117513,0.16044846600582777,0.17215399453829386,4.091822275420576,2.6853617296454146,3.6044913794573974,3.882949935018088,11,22.849442614621235,20.449947036984682,21.993317369096392,22.28919563185158,1.001770828547498,0.9765955378037829,0.9864138819234319,0.9956933093677627,110,110,293.0,293.0,292.95454545454544,293.0,80.56363386453313,68.7274843048528,75.41943409859182,77.64718668967495,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.685950841598704,20.59805155519645,22.329125191358855,22.519638692607437
front,3.0,oracle-power,training_window,1.4330476302574495,0.9907973991112089,1.1718009023136677,1.0252812531537867,0.03173887703842355,0.02773471172917407,0.0294836346072883,0.029222099121143433,0.10677816913556248,0.09283565277342931,0.09806721357179492,0.1003001252855106,2.076191016547496,1.3245401119200766,1.7163761143696734,1.6420978636594068,1.4330476304767426,0.9907973960168271,1.1718008431160238,1.0252812513656404,0.10677816913556304,0.09283566988128382,0.09806722795398977,0.10030024792472174,2.076191016548437,1.324540111920077,1.716376114371105,1.642097863667586,2.2711269400873695,1.47864907318899,1.8754636082166571,1.7704774494502589,1.9531203700637318,1.2772487652628537,1.5482312146067003,1.3970818177956357,110,1.0,0.9956762098707435,0.9942039818486692,0.995118665214094,0.9949436177851946,0,0.0,0.17777835718170443,0.11967440911330227,0.14067371883048876,0.12253785632251653,2.825024829434189,2.26274632940691,2.5931315616600377,2.455029151215856,11,20.234721819762456,15.145088853034284,17.685158032192763,17.57565178843251,0.9956696084877195,0.994203977006104,0.9951159768524335,0.9949436179289115,110,110,293.0,293.0,292.95454545454544,293.0,71.76959402159696,48.877768978739056,57.99755932830687,53.38829820606851,93.33605562884247,70.0476392664559,81.09797308034264,81.43901884284485,20.32963559087296,15.197220716623374,17.78618950054746,17.637939237046968
front,4.0,oracle-power,full_log,2.8576138111261997,1.8773362537585476,2.5245487841309253,2.4382130089209744,0.0518826295074261,0.04199351780737716,0.04797580007451654,0.0473800875387735,0.1730029838130822,0.13854224926433,0.16129354825209488,0.16405557040406257,3.9572393109253965,2.8494962101539114,3.643524879524969,3.6814351378322647,3.0987806822576376,1.955960674748376,2.634362059031611,2.69173046976951,0.19198785165737037,0.14336553718149236,0.17587790154429345,0.1749650235268321,4.41156013566772,2.948700176549843,3.9580067965104977,4.061253779201516,4.4824935227087375,3.97258755430449,4.708954021939349,4.39964787027215,4.39964787027215,3.5742794903731303,4.110249305632654,4.056345784382802,110,1.0,0.9909291643379581,0.9863878377583106,0.9888372313387618,0.9882269277570681,0,0.0,0.1730029838130822,0.13854224926433,0.16129354825209488,0.16405557040406257,3.9572393109253965,2.8494962101539114,3.643524879524969,3.6814351378322647,11,22.992102810537496,20.16112455299666,21.896039256462586,21.996266039915966,0.9916374290652983,0.9614743387474859,0.9801335354994823,0.9802320611332199,110,110,390.5,390.0,390.3181818181818,390.0,80.51875384894029,68.4830971213134,75.37135814181046,77.70004930488071,153.67050225201805,144.98409225186288,149.14556434995222,149.90437255734173,23.702660772202737,20.567705701942586,22.3348811888344,22.524702380028554
