trainer,train_setup,eval_setup,transfer_type,source_logs,target_logs,source_units,target_units,pairs,aligned_rmse_transfer_median,aligned_rmse_target_diagonal_median,aligned_rmse_delta_median,aligned_rmse_delta_ci_low,aligned_rmse_delta_ci_high,aligned_rmse_fraction_worse,aligned_nrmse_std_transfer_median,aligned_nrmse_std_target_diagonal_median,aligned_nrmse_std_delta_median,aligned_nrmse_std_delta_ci_low,aligned_nrmse_std_delta_ci_high,aligned_nrmse_std_fraction_worse,anchored_rmse_transfer_median,anchored_rmse_target_diagonal_median,anchored_rmse_delta_median,anchored_rmse_delta_ci_low,anchored_rmse_delta_ci_high,anchored_rmse_fraction_worse
oracle-power,tr11_pod_v2,stumpjumper_pod_v2,cross_setup,6,11,6,11,66,50.328705323817005,2.7407985242924777,47.66437574291791,34.408453618538445,70.12263773096313,1.0,2.407985216676997,0.1293602225303282,2.2694124522612142,1.645292018270571,3.272044352981756,1.0,56.77280195500691,2.7407985242924777,53.92672477365336,41.44938100785188,71.80725288116618,1.0
oracle-power,tr11_pod_v2,tr11_pod_v2,same_setup,6,6,6,6,30,8.30565339935011,7.64931295199841,0.9507315482913956,0.12634278202618576,1.4396616028859381,1.0,0.3064418788652141,0.2784172328163354,0.03530992994805157,0.004654078632509523,0.06785169145958836,1.0,8.990228653458185,7.64931295199841,1.3167599267802377,0.29304223064553847,2.64977866891999,1.0
oracle-power,tr11_pod_v2,tr11_2025_pod_v2,cross_setup,6,14,6,14,84,8.532438510933115,5.387170896263436,3.1948321919165235,1.8060422598313257,3.8480866366093456,1.0,0.2585277227308999,0.17443607845324796,0.09813627708627316,0.05337168299836708,0.11952963852621504,1.0,23.051771394716184,5.387170896263436,17.217056714457946,14.460790085000793,20.332439583327837,1.0
oracle-power,tr11_pod_v2,slayer_pod_v2,cross_setup,6,7,6,5,42,12.66359332222707,4.024333989245821,8.63925933298125,5.438532085188802,23.520946419646076,1.0,0.7724637348604141,0.2501849717192504,0.521640000051244,0.3024934343673546,1.1936456188339042,1.0,53.80724981849864,4.024333989245821,49.40887381821981,45.28390438206143,53.8650410669201,1.0
oracle-power,tr11_2025_pod_v2,stumpjumper_pod_v2,cross_setup,14,11,14,11,154,26.866611299497464,2.7407985242924777,23.67679715350007,23.0607068345371,24.982031911746702,1.0,1.2544242395712697,0.1293602225303282,1.1361594724299275,1.0390336582512296,1.202949321887658,1.0,27.87605457002051,2.7407985242924777,25.278200077960065,23.48112569433524,27.341128072494456,1.0
oracle-power,tr11_2025_pod_v2,tr11_pod_v2,cross_setup,14,6,14,6,84,8.512337982226532,7.64931295199841,1.0940591101233532,0.2062321005943608,1.3345494663902981,1.0,0.3276329609781072,0.2784172328163354,0.03818993151016829,0.010562526346273159,0.05036559090936718,1.0,19.64743297063864,7.64931295199841,12.129988850014612,10.159001023321142,15.021508002111851,1.0
oracle-power,tr11_2025_pod_v2,tr11_2025_pod_v2,same_setup,14,14,14,14,182,5.547595239335788,5.387170896263436,0.16563908542945116,0.10940507598569882,0.2809500560877242,1.0,0.17843228398433095,0.17443607845324796,0.004795356491249597,0.0034106569480207988,0.008612628358340091,1.0,6.264470009107464,5.387170896263436,0.6842313506680928,0.40620916132926643,1.3916515089445634,1.0
oracle-power,tr11_2025_pod_v2,slayer_pod_v2,cross_setup,14,7,14,5,98,6.870578539220363,4.024333989245821,3.072403121688524,1.6358736129584257,6.280760073918138,1.0,0.38243433020937934,0.2501849717192504,0.17088834955513166,0.10105930409874013,0.24076466694407653,1.0,32.168011110497986,4.024333989245821,27.437223994616637,23.828162211664104,29.923122945852306,1.0
oracle-power,slayer_pod_v2,stumpjumper_pod_v2,cross_setup,7,11,5,11,77,14.144194046183994,2.7407985242924777,11.180430953783034,8.942734759686818,40.00163685889361,1.0,0.6521185005892925,0.1293602225303282,0.5338537334479504,0.41080712098664984,1.8696496533864402,1.0,23.04050253350583,2.7407985242924777,20.188166363074018,16.778805372969664,51.40378126452109,1.0
oracle-power,slayer_pod_v2,tr11_pod_v2,cross_setup,7,6,5,6,42,13.626435361941425,7.64931295199841,6.814790620906271,2.475676695939743,7.414410750658956,1.0,0.542463978872206,0.2784172328163354,0.2423463515516605,0.11324318915402512,0.27688922182323666,1.0,42.63443667245296,7.64931295199841,35.17918497750203,31.588312890867716,36.281151453958124,1.0
oracle-power,slayer_pod_v2,tr11_2025_pod_v2,cross_setup,7,14,5,14,98,10.004421481621227,5.387170896263436,4.034404127259747,3.102219118205549,6.1098992968721895,1.0,0.3070727163622472,0.17443607845324796,0.12890015486644937,0.09850894733363688,0.18046864518020095,1.0,31.01497535401062,5.387170896263436,25.75247458071746,22.603158969795725,27.394509519879115,1.0
oracle-power,slayer_pod_v2,slayer_pod_v2,same_setup,7,7,5,5,38,4.9030166822675305,4.024333989245821,0.6043916690496047,0.2003318948100694,5.158750795445498,1.0,0.25578666562179,0.2501849717192504,0.03231625201605532,0.012578207871372343,0.3760085952191653,1.0,5.59903359855106,4.024333989245821,1.4448142252449085,0.8337055403078888,7.163189327597953,1.0
oracle-binned-median,stumpjumper_pod_v2,stumpjumper_pod_v2,same_setup,11,11,11,11,110,3.036801702388731,2.7093362400261785,0.2098611798027139,0.11723983231906976,0.3822405047374615,0.9727272727272728,0.13954655450076714,0.1251569840558067,0.009633047187171,0.005344046346993397,0.017088989005089893,0.9727272727272728,3.5610078710230075,2.711623701420622,0.6232947420691062,0.28698594161694846,1.5606923970246915,1.0
oracle-binned-median,stumpjumper_pod_v2,tr11_pod_v2,cross_setup,11,6,11,6,66,19.564141359940635,7.393493264139542,12.514947676390516,6.841223805731743,13.841996631576873,1.0,0.7487636788814442,0.2700851701170388,0.47043279954463046,0.33472222467352486,0.4912426104677255,1.0,21.908614744832644,7.469729759967809,14.774350532509327,9.177734212993853,16.99740804287194,1.0
oracle-binned-median,stumpjumper_pod_v2,tr11_2025_pod_v2,cross_setup,11,14,11,14,154,20.067612950717738,5.078559192059533,14.299596033477435,13.360799312708995,16.867015541773924,1.0,0.6210524558647286,0.165017630642283,0.45671953845593616,0.44231984545938086,0.4834023194530131,1.0,22.868043082544,5.093382242883163,16.949255312788715,15.855523149642803,19.11413470508616,1.0
oracle-binned-median,stumpjumper_pod_v2,slayer_pod_v2,cross_setup,11,7,11,5,77,9.115016866575129,3.5302474324008797,5.614467539759254,5.30606101126578,10.154490132748428,1.0,0.5387962802708386,0.2036357129154532,0.34077286298925524,0.30901121290555505,0.38071076330478226,1.0,20.866717192854686,3.547268487769003,17.360866987301,14.77633470119697,18.65282301827203,1.0
oracle-binned-median,tr11_pod_v2,stumpjumper_pod_v2,cross_setup,6,11,6,11,66,30.42645952840611,2.7093362400261785,27.37090225334827,26.271683257868055,28.659446763042407,1.0,1.4579812521795146,0.1251569840558067,1.3367787277320708,1.173092390998127,1.40144894763733,1.0,39.604075602898476,2.711623701420622,37.32673635295009,33.876743402678954,41.12913119208288,1.0
oracle-binned-median,tr11_pod_v2,tr11_pod_v2,same_setup,6,6,6,6,30,7.851556254010092,7.393493264139542,0.186632550404219,0.049281295643751166,1.4419572519898192,0.9333333333333333,0.2962044850951091,0.2700851701170388,0.006453734982012196,0.0019048391840251755,0.06217200993030547,0.9333333333333333,8.375577288214533,7.469729759967809,0.5413724347993494,0.07334399985989215,2.8976530617779686,0.9
oracle-binned-median,tr11_pod_v2,tr11_2025_pod_v2,cross_setup,6,14,6,14,84,6.556838123887203,5.078559192059533,1.4828636733814253,0.7863568302090311,2.1827069176848726,1.0,0.20156819677867444,0.165017630642283,0.04419123516768838,0.02272736765735721,0.06641020747115182,1.0,21.415767084833597,5.093382242883163,16.019543825011368,13.903422194394336,18.85262982986438,1.0
oracle-binned-median,tr11_pod_v2,slayer_pod_v2,cross_setup,6,7,6,5,42,7.8959471656733475,3.5302474324008797,4.240279286134241,3.190806388516539,4.845131356214495,1.0,0.4252237605262123,0.2036357129154532,0.2176237653407292,0.16023180556497257,0.2690534988525462,1.0,51.64787642376605,3.547268487769003,48.176986165126266,44.24381171603925,50.66695635705422,1.0
oracle-binned-median,tr11_2025_pod_v2,stumpjumper_pod_v2,cross_setup,14,11,14,11,154,24.318570067033455,2.7093362400261785,21.379685256617808,20.5909854911933,22.254808372812267,1.0,1.142601832819527,0.1251569840558067,1.0253537679804463,0.923468819881084,1.087620836796787,1.0,26.02999376732729,2.711623701420622,23.447193295950427,21.526127696857536,24.987678566938477,1.0
oracle-binned-median,tr11_2025_pod_v2,tr11_pod_v2,cross_setup,14,6,14,6,84,8.583280074537987,7.393493264139542,1.325258384407329,0.370990458192451,1.576006058651708,1.0,0.32767983874741136,0.2700851701170388,0.04694940700218084,0.018235058553477,0.05822163443045444,1.0,19.878934125184234,7.469729759967809,12.50375714906101,10.594124765412246,15.124527202404803,1.0
oracle-binned-median,tr11_2025_pod_v2,tr11_2025_pod_v2,same_setup,14,14,14,14,182,5.273476594089415,5.078559192059533,0.1821017597438359,0.1279070459925252,0.32063461810229077,0.989010989010989,0.17032442069155523,0.165017630642283,0.005549663449610456,0.003915519378301119,0.009572044691836621,0.989010989010989,5.926879572933867,5.093382242883163,0.7410770466338001,0.4060372191792494,1.5304259769965542,1.0
oracle-binned-median,tr11_2025_pod_v2,slayer_pod_v2,cross_setup,14,7,14,5,98,6.560218900368011,3.5302474324008797,2.663195531120355,1.9240176082709155,3.8678207798068263,1.0,0.3419692354987996,0.2036357129154532,0.1427279211365148,0.11832163984281635,0.18750017873702735,1.0,30.16525748861416,3.547268487769003,26.617989000845157,23.361969028239937,29.1624966420031,1.0
oracle-binned-median,slayer_pod_v2,stumpjumper_pod_v2,cross_setup,7,11,5,11,77,12.954944750398573,2.7093362400261785,10.13743756844156,9.619912745259999,11.357990496955685,1.0,0.6005721185587652,0.1251569840558067,0.48071447241973453,0.42743236705970666,0.5438234229583998,1.0,20.42068303862406,2.711623701420622,17.815383124914437,15.227774045624841,19.7788084145088,1.0
oracle-binned-median,slayer_pod_v2,tr11_pod_v2,cross_setup,7,6,5,6,42,14.189671657100332,7.393493264139542,7.636956826993178,4.164000080176768,8.80553430072063,1.0,0.5685340458182111,0.2700851701170388,0.27560285529040895,0.20381869730235197,0.3164751148361725,1.0,42.66819232376854,7.469729759967809,35.349341264547974,32.67883000193039,36.31202182228661,1.0
oracle-binned-median,slayer_pod_v2,tr11_2025_pod_v2,cross_setup,7,14,5,14,98,10.626695152443409,5.078559192059533,5.078479631460176,4.223501399135207,6.487555409021904,1.0,0.32410238686170156,0.165017630642283,0.16037586870174692,0.1438674096165348,0.18714366301844387,1.0,30.93039716442856,5.093382242883163,26.0716017138177,22.595982619447945,27.645616055312665,1.0
oracle-binned-median,slayer_pod_v2,slayer_pod_v2,same_setup,7,7,5,5,38,4.071398727151047,3.5302474324008797,0.4229176394152637,0.1250618126869758,1.0410452216306987,1.0,0.23172565392093425,0.2036357129154532,0.0251328289375808,0.006346661487759989,0.04977839471285839,1.0,4.655828630995108,3.547268487769003,1.2573122400757728,0.6167520851520761,2.115829164567922,1.0
