trial_id,pipeline,trainer,calibration_id,eval_cache_fingerprint,eval_log,experiment,pair_type,time_basis,train_cache_fingerprint,train_log
eb1009a5de7ede37,front,self-supervised,7f737baaaf0ff018,064b3f10ed62f79169a48d6e8a0db69493c668625208312873a3e7a630c5c16c,log-0072_184,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,log-0048
175cb6cea1a63745,front,self-supervised,7f737baaaf0ff018,33b2e0a0f11f6b2646c050308eabe5457c4ba091e3c3f93d2b169b40d855ac84,log-0073_185,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,log-0048
ddc7ccd7640b11e1,front,self-supervised,c31f7cef33115f58,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,log-0046,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
99c32cf8f2ee232f,front,self-supervised,c31f7cef33115f58,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,log-0048,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
f3921c9131d4f6d0,front,self-supervised,c31f7cef33115f58,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049,cross-log-front-stumpjumper-pod-v2-v1,diagonal,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
98f9ab9bbdd4f69a,front,self-supervised,c31f7cef33115f58,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
d2be40f884ff910d,front,self-supervised,c31f7cef33115f58,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
cc7cd820294df007,front,self-supervised,c31f7cef33115f58,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
a713926eeeca4d65,front,self-supervised,c31f7cef33115f58,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
3f26366642027c41,front,self-supervised,c31f7cef33115f58,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
64b4745d5d9c340c,front,self-supervised,c31f7cef33115f58,b959d8095113db1364b9d8afa5d7b414d97285a8a42e6a4aa46768de4a48a7f2,log-0071_183,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
307558d0b8f70e73,front,self-supervised,c31f7cef33115f58,064b3f10ed62f79169a48d6e8a0db69493c668625208312873a3e7a630c5c16c,log-0072_184,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
dc9982770e7752a8,front,self-supervised,c31f7cef33115f58,33b2e0a0f11f6b2646c050308eabe5457c4ba091e3c3f93d2b169b40d855ac84,log-0073_185,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049
c690636aa4ec4497,front,self-supervised,0c5dec9f3f2c9597,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,log-0046,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
3dcb60897dbe38f2,front,self-supervised,0c5dec9f3f2c9597,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,log-0048,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
9309927f84ec2668,front,self-supervised,0c5dec9f3f2c9597,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,log-0049,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
6fc046fa102b9a86,front,self-supervised,0c5dec9f3f2c9597,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054,cross-log-front-stumpjumper-pod-v2-v1,diagonal,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
12e20b9111e3c1c0,front,self-supervised,0c5dec9f3f2c9597,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,log-0055,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
c430c6db3adbdc97,front,self-supervised,0c5dec9f3f2c9597,1e17601331067be542700f3339358efda842174f97c4b99f71176dda028f3697,log-0056,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
fd4cc46a73ae6e7f,front,self-supervised,0c5dec9f3f2c9597,72fdbe59efa218f0e2770b27caca55edbb4c043dcbea20d3c4d8ff975c782656,log-0058,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
78f8ae899f1f6375,front,self-supervised,0c5dec9f3f2c9597,6cb3876e1ac10833a7711e8e50158e9468ce1a682224bd8c7f86d1130d8a54b1,log-0063,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
72ce5a1c6b7a36e5,front,self-supervised,0c5dec9f3f2c9597,b959d8095113db1364b9d8afa5d7b414d97285a8a42e6a4aa46768de4a48a7f2,log-0071_183,cross-log-front-stumpjumper-pod-v2-v1,transfer,active,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,log-0054
