trainer,train_setup,eval_setup,transfer_type,source_logs,target_logs,source_units,target_units,pairs,aligned_rmse_transfer_median,aligned_rmse_target_diagonal_median,aligned_rmse_delta_median,aligned_rmse_delta_ci_low,aligned_rmse_delta_ci_high,aligned_rmse_fraction_worse,aligned_nrmse_std_transfer_median,aligned_nrmse_std_target_diagonal_median,aligned_nrmse_std_delta_median,aligned_nrmse_std_delta_ci_low,aligned_nrmse_std_delta_ci_high,aligned_nrmse_std_fraction_worse,anchored_rmse_transfer_median,anchored_rmse_target_diagonal_median,anchored_rmse_delta_median,anchored_rmse_delta_ci_low,anchored_rmse_delta_ci_high,anchored_rmse_fraction_worse
oracle-power,stumpjumper_pod_v2,tr11_2025_pod_v2,cross_setup,11,14,11,14,154,20.899538140772663,5.28357021630603,15.07299661610806,13.6644007551961,17.18959564270556,1.0,0.6357869795258417,0.16715118135131746,0.46775031349379215,0.4500715910950971,0.48663164339144216,1.0,22.854874441509253,5.28357021630603,17.056427299523797,15.911536836087047,18.91235327450829,1.0
oracle-power,stumpjumper_pod_v2,slayer_pod_v2,cross_setup,11,7,11,5,77,9.869974978733506,4.1243468228464035,5.512904965825914,5.339996250673969,9.562404407630824,1.0,0.586122807374855,0.2558410229634408,0.3325141368536668,0.3131158276626874,0.42035872167584176,1.0,21.035543597536595,4.1243468228464035,16.98893271966838,14.688106679433881,18.564791787183292,1.0
oracle-power,tr11_pod_v2,stumpjumper_pod_v2,cross_setup,6,11,6,11,66,45.36694213216262,3.0483318956181944,42.09225701135205,33.5051539175259,62.55520785147996,1.0,2.0379048050916366,0.1349277106864069,1.8934136827375105,1.4779800056941168,2.8289660266874703,1.0,48.77987247440669,3.048331895618195,46.22428234191385,37.2042059734679,65.34361724194073,1.0
oracle-power,tr11_pod_v2,tr11_pod_v2,same_setup,6,6,6,6,30,8.400044476834395,7.865262379225131,0.8112010001567009,0.1590656594862856,2.0682491777849554,1.0,0.3064478017832611,0.273769786082507,0.03068410509989415,0.0058659519720119235,0.08850621229330573,1.0,8.813357843505202,7.865262379225131,1.3199797813822047,0.2432390218721503,3.4687237150102925,1.0
oracle-power,tr11_pod_v2,tr11_2025_pod_v2,cross_setup,6,14,6,14,84,8.63324460801518,5.28357021630603,3.3376751962574995,1.8000971354145148,3.8422491307243165,1.0,0.27021913293418465,0.16715118135131746,0.10325010013578464,0.05403882273453961,0.11930294073159273,1.0,22.718228978317057,5.28357021630603,16.937167202198754,13.68898750882401,20.519228079210446,1.0
oracle-power,tr11_pod_v2,slayer_pod_v2,cross_setup,6,7,6,5,42,11.46123094992478,4.1243468228464035,7.511367011563056,4.388725275597192,19.87573973473417,1.0,0.6990230632286325,0.2558410229634408,0.4457269038325683,0.2625609283007943,0.8662679847263889,1.0,53.65447144570281,4.1243468228464035,49.27987737351452,44.89622893079013,53.71472580178684,1.0
oracle-power,tr11_2025_pod_v2,stumpjumper_pod_v2,cross_setup,14,11,14,11,154,27.11320341185356,3.0483318956181944,23.811570716912836,22.54047639106075,24.96539115564891,1.0,1.2001914860073968,0.1349277106864069,1.0670355115187689,0.943183663091248,1.2130767459708174,1.0,27.57791324485021,3.048331895618195,24.118033790567956,22.600360294692386,25.94455730442575,1.0
oracle-power,tr11_2025_pod_v2,tr11_pod_v2,cross_setup,14,6,14,6,84,8.907457544714633,7.865262379225131,1.4022077762384448,0.22590427658226453,2.068325573758359,1.0,0.344059769500252,0.273769786082507,0.051847975319987555,0.01124875087457608,0.07063031538589033,1.0,19.256249602009483,7.865262379225131,11.930562543257144,9.937847889256524,15.457517067377161,1.0
oracle-power,tr11_2025_pod_v2,tr11_2025_pod_v2,same_setup,14,14,14,14,182,5.468747803566412,5.28357021630603,0.1913490957505215,0.11671751179640744,0.2918283787849947,1.0,0.172488282182632,0.16715118135131746,0.005931520968739348,0.0035249017625948037,0.009008779691730959,1.0,6.2608970548865095,5.28357021630603,0.6673316631469408,0.4137530218306687,1.299189520701752,1.0
oracle-power,tr11_2025_pod_v2,slayer_pod_v2,cross_setup,14,7,14,5,98,6.9424053001677635,4.1243468228464035,3.0211495660248784,1.6259853356593528,6.265422260133951,1.0,0.3851371019008797,0.2558410229634408,0.17159188353919472,0.10396075565585905,0.23829929337891442,1.0,31.980999655039454,4.1243468228464035,27.339343697336595,23.652460051697595,29.694590489967823,1.0
oracle-power,slayer_pod_v2,stumpjumper_pod_v2,cross_setup,7,11,5,11,77,13.803194256194939,3.0483318956181944,10.754862360576745,8.682254002251476,43.82677828455013,1.0,0.6101914794450444,0.1349277106864069,0.469789454413473,0.37178119295916007,1.868383962475561,1.0,23.35586471286758,3.048331895618195,21.02198536320643,17.124480002471337,55.176523303345725,1.0
oracle-power,slayer_pod_v2,tr11_pod_v2,cross_setup,7,6,5,6,42,14.046098706938222,7.865262379225131,7.466533587295993,2.5532101891551076,8.536300373644654,1.0,0.5614846980126585,0.273769786082507,0.2784778753709609,0.11521270179833087,0.2984897598291073,1.0,41.27138717258424,7.865262379225131,34.044588457276596,31.110101157215272,35.51128899255121,1.0
oracle-power,slayer_pod_v2,tr11_2025_pod_v2,cross_setup,7,14,5,14,98,10.431803025384372,5.28357021630603,4.594658513109975,3.406702214645338,6.159510875824603,1.0,0.3131888352849035,0.16715118135131746,0.14582138608207262,0.10477734168308159,0.18007638489935185,1.0,30.285740161974424,5.28357021630603,24.967360922925913,22.403598847901343,26.786965735528224,1.0
oracle-power,slayer_pod_v2,slayer_pod_v2,same_setup,7,7,5,5,38,4.980525108885054,4.1243468228464035,0.6038210509113746,0.19829635275180335,4.7594741723674145,1.0,0.26574380958274624,0.2558410229634408,0.03296494728512428,0.012519214330786108,0.3459559571481141,1.0,5.600996801142554,4.1243468228464035,1.4826578394250762,0.797283431634461,6.563598355621144,1.0
oracle-binned-median,stumpjumper_pod_v2,stumpjumper_pod_v2,same_setup,11,11,11,11,110,3.3060319686523147,2.906273875298298,0.26443854943792977,0.14761137473336428,0.5057692417632937,0.990909090909091,0.1446476864059604,0.1320479828599427,0.011978553145368318,0.0070428275858780975,0.021297628183979705,0.990909090909091,3.8497817843694975,2.918279960820689,0.593771012373332,0.4013608483873705,1.686835257278649,1.0
oracle-binned-median,stumpjumper_pod_v2,tr11_pod_v2,cross_setup,11,6,11,6,66,19.952983166513434,7.5689618249812884,12.956714000091827,6.654669448518239,14.9534764783497,1.0,0.7508833845182499,0.26432658957710103,0.48938056571772215,0.329746045300475,0.5101450256052319,1.0,21.682259059867356,7.635692567523645,14.604080714066498,8.860211880373122,16.7274284156311,1.0
oracle-binned-median,stumpjumper_pod_v2,tr11_2025_pod_v2,cross_setup,11,14,11,14,154,20.65853567923984,4.932451034007295,15.116230961916536,13.701996482042423,17.37660201975461,1.0,0.6281064765490916,0.15890958446039416,0.47008780719954907,0.44992648190182755,0.4913809732655574,1.0,22.358521231268607,4.948647492586812,16.845972092381608,15.880898536107054,18.945922791278107,1.0
oracle-binned-median,stumpjumper_pod_v2,slayer_pod_v2,cross_setup,11,7,11,5,77,9.202200691418469,3.6686610219988625,5.379091357536338,5.180427758886598,10.114806466281397,1.0,0.5473068925094183,0.2130756836067695,0.3337877082934196,0.3029872425768186,0.3814331835398026,1.0,20.958985348895844,3.684281528853626,17.27470382004222,14.941865896997694,18.745872622912234,1.0
oracle-binned-median,tr11_pod_v2,stumpjumper_pod_v2,cross_setup,6,11,6,11,66,30.40305555266356,2.906273875298298,27.08493357729223,25.107856047827273,29.278011281369224,1.0,1.3767268517940079,0.1320479828599427,1.249776197059706,1.0881095598964947,1.4289596552395596,1.0,37.59442679466819,2.918279960820689,35.10544060669515,31.43466345532728,38.847898578680535,1.0
oracle-binned-median,tr11_pod_v2,tr11_pod_v2,same_setup,6,6,6,6,30,7.971811783150487,7.5689618249812884,0.3755974750206019,0.09330337994458127,2.054243145201751,0.9666666666666667,0.2927367084603115,0.26432658957710103,0.012469363628530003,0.003651328642225893,0.08163214882002535,0.9666666666666667,8.413784016172059,7.635692567523645,0.48307694037680715,0.15477502894329653,3.7511479750473327,0.9666666666666667
oracle-binned-median,tr11_pod_v2,tr11_2025_pod_v2,cross_setup,6,14,6,14,84,6.756124802356638,4.932451034007295,1.7840346851715816,0.832523982833921,2.329890722098585,1.0,0.21316799793747704,0.15890958446039416,0.05583325701922685,0.026010759425327476,0.0708425726434961,1.0,21.040988295428548,4.948647492586812,15.69943770583268,13.66311490660593,18.901697194990177,1.0
oracle-binned-median,tr11_pod_v2,slayer_pod_v2,cross_setup,6,7,6,5,42,7.78883379522353,3.6686610219988625,3.985682548332882,3.054403203589996,4.695459320121561,1.0,0.4280691046568498,0.2130756836067695,0.2077234403299367,0.15718145699647498,0.262957319332064,1.0,51.535150416099476,3.684281528853626,47.85086888724585,43.93760584427011,50.46285317917394,1.0
oracle-binned-median,tr11_2025_pod_v2,stumpjumper_pod_v2,cross_setup,14,11,14,11,154,24.112732475839877,2.906273875298298,21.17803086577132,19.522110109694808,22.378309921693663,1.0,1.0832746530544337,0.1320479828599427,0.9563239983201319,0.8300298139618535,1.0921584368907822,1.0,24.995896338137946,2.918279960820689,22.000454083235397,20.04436829006214,24.285877759237238,1.0
oracle-binned-median,tr11_2025_pod_v2,tr11_pod_v2,cross_setup,14,6,14,6,84,8.962236956057335,7.5689618249812884,1.63687012646588,0.3652441503660908,2.5266343325716227,1.0,0.3493613559541441,0.26432658957710103,0.060408546610713626,0.018123237558259495,0.08585070961365905,1.0,19.595160234915728,7.635692567523645,12.45930781668222,10.674373034796732,15.566789135107088,1.0
oracle-binned-median,tr11_2025_pod_v2,tr11_2025_pod_v2,same_setup,14,14,14,14,182,5.2179555965584035,4.932451034007295,0.2099481462772257,0.14148752605748588,0.2910776036679286,0.989010989010989,0.1631303984198407,0.15890958446039416,0.006267758263218411,0.004290330631177695,0.009200432373623002,0.989010989010989,5.967596004660144,4.948647492586812,0.8024116728125108,0.40463760666779824,1.4734262031402061,1.0
oracle-binned-median,tr11_2025_pod_v2,slayer_pod_v2,cross_setup,14,7,14,5,98,6.601283288693514,3.6686610219988625,2.5354027548529494,1.9318787139218272,3.883115120645715,1.0,0.3565555030504438,0.2130756836067695,0.14098844523181164,0.11687797499757349,0.19924807885518636,1.0,29.9330652963631,3.684281528853626,26.288269003547505,23.0224569071314,28.855051234351674,1.0
oracle-binned-median,slayer_pod_v2,stumpjumper_pod_v2,cross_setup,7,11,5,11,77,13.102344965533613,2.906273875298298,9.8958287279971,9.332428930206262,11.305538801973043,1.0,0.5854061738503928,0.1320479828599427,0.45782473263792567,0.4080746856902048,0.5521787891534409,1.0,21.07881214385892,2.918279960820689,18.22709796837351,14.797702591701473,20.138141825120925,1.0
oracle-binned-median,slayer_pod_v2,tr11_pod_v2,cross_setup,7,6,5,6,42,14.70612924400117,7.5689618249812884,8.442975274250703,4.189479677171718,10.33781600790628,1.0,0.5988384801038542,0.26432658957710103,0.3111292012068786,0.20753076141243187,0.36174853591310485,1.0,41.42013141160111,7.635692567523645,34.32399115188501,31.991057864108363,35.3488731917038,1.0
oracle-binned-median,slayer_pod_v2,tr11_2025_pod_v2,cross_setup,7,14,5,14,98,10.985350308172034,4.932451034007295,5.324472680067015,4.631381615470067,6.982517235871575,1.0,0.32675875964151313,0.15890958446039416,0.16517017355254143,0.14768734332940708,0.1984603413271019,1.0,30.334462929334844,4.948647492586812,25.485334670547893,22.54658276368564,26.755560243906707,1.0
oracle-binned-median,slayer_pod_v2,slayer_pod_v2,same_setup,7,7,5,5,38,4.1646555472678735,3.6686610219988625,0.4131203397301988,0.08041357024144347,1.074142018370467,1.0,0.24487813829491348,0.2130756836067695,0.02337376734578088,0.004173856485010341,0.05360377365804192,1.0,4.676759501241845,3.684281528853626,1.1584867765342652,0.6057339586432859,2.0732808775774747,1.0
