pipeline,log,duration_s,trainer,evaluation_scope,aligned_mae_mean,aligned_mae_median,aligned_mae_std,aligned_nrmse_p90_mean,aligned_nrmse_p90_median,aligned_nrmse_p90_std,aligned_nrmse_std_mean,aligned_nrmse_std_median,aligned_nrmse_std_std,aligned_rmse_mean,aligned_rmse_median,aligned_rmse_std,anchored_mae_mean,anchored_mae_median,anchored_mae_std,anchored_nrmse_std_mean,anchored_nrmse_std_median,anchored_nrmse_std_std,anchored_rmse_mean,anchored_rmse_median,anchored_rmse_std,bin_occupied_rmse_mean,bin_occupied_rmse_median,bin_occupied_rmse_std,bin_rmse_mean,bin_rmse_median,bin_rmse_std,completed_trials,completion_rate,correlation_mean,correlation_median,correlation_std,failed_trials,failure_rate,fixed_aligned_nrmse_std_mean,fixed_aligned_nrmse_std_median,fixed_aligned_nrmse_std_std,fixed_aligned_rmse_mean,fixed_aligned_rmse_median,fixed_aligned_rmse_std,prediction_std_mean,prediction_std_median,prediction_std_std,prediction_to_travel_std_mean,prediction_to_travel_std_median,prediction_to_travel_std_std,scheduled_trials,successful_trials,training_observations_mean,training_observations_median,training_observations_std,travel_p90_span_mean,travel_p90_span_median,travel_p90_span_std,travel_range_mean,travel_range_median,travel_range_std,travel_std_mean,travel_std_median,travel_std_std
front,log-0078-valid,10.0,oracle-power,full_log,6.213322141834668,5.877158268064868,1.132703331513012,0.09173101222035879,0.08720523074505876,0.01784578657916715,0.2944806368685094,0.27995168990810215,0.057289661043185246,8.173464893158272,7.770206331990221,1.5901046610629808,6.302367575013291,5.78867906672526,1.1821253968097878,0.31197768716214425,0.29854731963446357,0.06350503007321973,8.65910472275667,8.286337811298493,1.7626154960884213,8.820587345885725,7.935843218452995,3.6418282763142584,8.820587345885725,7.935843218452995,3.6418282763142584,20,1.0,0.9632474370534003,0.9677296035410259,0.009427067444648473,0,0.0,0.2944806368685094,0.27995168990810215,0.057289661043185246,8.173464893158272,7.770206331990221,1.5901046610629808,28.10307772319259,28.54475885245317,3.622125840883669,1.0125219027756969,1.0284351711309974,0.13050107125732693,20,20,975.95,976.0,0.22360679774997902,89.10252591047126,89.10252591047124,1.4580029302424492e-14,191.14572150135155,191.14572150135155,0.0,27.75552572853157,27.75552572853157,0.0
front,log-0079,10.0,oracle-power,full_log,6.264552341093507,5.377515122294255,1.6517622455959686,0.08260145794854909,0.06948324209344445,0.02389222918903672,0.28571348097458005,0.24033836037474177,0.08264178550085814,8.430383265720595,7.091525693861869,2.4384636075246693,6.75935095539293,6.8113274173161935,1.2580747683618572,0.31980414440892113,0.2822722928842598,0.09842364795980263,9.436276853779017,8.328846109014243,2.9041299412305914,8.16385949211128,7.500209589916405,2.27563805033948,8.16385949211128,7.500209589916405,2.27563805033948,20,1.0,0.9686125564198302,0.9713251306351453,0.008019584503433454,0,0.0,0.28571348097458005,0.24033836037474177,0.08264178550085814,8.430383265720595,7.091525693861869,2.4384636075246693,31.120795920179585,28.84026041357285,3.952844263520927,1.0547125383028477,0.9774230821130947,0.13396554565593993,20,20,975.9,976.0,0.3077935056255462,102.06094995286549,102.06094995286549,0.0,190.67881336638962,190.67881336638965,2.9160058604848984e-14,29.506424537491974,29.506424537491974,0.0
front,log-0080-valid,10.0,oracle-power,full_log,6.992309238732785,6.675449681205642,1.058409254263251,0.10541573834053353,0.09807585742687391,0.02526234433626026,0.3551483299836908,0.33042008266691364,0.08510948691089319,10.395195141206676,9.671399096974332,2.4911555260511538,7.6433027031574055,6.8318444945228585,2.068637989657173,0.4005149626586749,0.39146389810718424,0.10927385076516154,11.7230769295782,11.458152180381926,3.1984466957429163,10.982628320499403,10.416366922386189,3.64844185744966,10.982628320499403,10.416366922386189,3.64844185744966,20,1.0,0.9506402210511183,0.953494153865974,0.015158886330736468,0,0.0,0.3551483299836908,0.33042008266691364,0.08510948691089319,10.395195141206676,9.671399096974332,2.4911555260511538,32.62908569241962,32.37815620510885,2.6295159749408867,1.1147616889481897,1.1061887677907194,0.08983652490214715,20,20,975.95,976.0,0.3940344628262062,98.61141519140322,98.61141519140322,0.0,209.41055645838256,209.41055645838256,0.0,29.270009918627657,29.270009918627654,3.645007325606123e-15
front,log-0081,10.0,oracle-power,full_log,8.70202862372731,8.056839971899901,1.3703081191993798,0.18311861463693271,0.15426085757841065,0.07461581738085933,0.6034055812848953,0.5083145840807048,0.24587123897268892,12.4333300477954,10.473955143943668,5.066241278209968,9.345127834394715,8.450733542378238,2.730788057122401,0.6878451925411679,0.5978349606679189,0.27529778713643077,14.173230354354029,12.318545950912444,5.6725830105951145,17.79516291305152,11.604063611467232,18.7769353706661,17.79516291305152,11.604063611467232,18.7769353706661,20,1.0,0.8775489935069534,0.8919812329194166,0.043251018603481524,0,0.0,0.6034055812848953,0.5083145840807048,0.24587123897268892,12.4333300477954,10.473955143943668,5.066241278209968,24.786987424084757,23.4140687389177,5.440759517781665,1.2029445448191303,1.1363150260903954,0.2640470933240037,20,20,975.95,976.0,0.5104177855340405,67.89768518316299,67.89768518316298,1.4580029302424492e-14,200.25954166451217,200.25954166451217,0.0,20.60526192237035,20.60526192237035,0.0
front,log-0098,10.0,oracle-power,full_log,6.333326324276202,6.278074256752366,0.3686377132230068,0.09825585588521421,0.09592967812870747,0.009679627091342607,0.32908667943010067,0.3212956515391293,0.03241981161237775,8.750069140874219,8.542913892771997,0.8620087377394927,6.831966981294308,6.631423926508585,0.7076759953295048,0.35694426159936976,0.35612356646668186,0.037936953745448296,9.490772989783618,9.468951568244972,1.008703751977076,8.067868325697642,7.223893532496373,1.350190785353002,8.067868325697642,7.223893532496373,1.350190785353002,20,1.0,0.9476285309228183,0.9505170703017214,0.007941979085187014,0,0.0,0.32908667943010067,0.3212956515391293,0.03241981161237775,8.750069140874219,8.542913892771997,0.8620087377394927,26.37591631670228,26.007158526394512,1.949842728214402,0.9919879006490397,0.978119064326423,0.07333282269068983,20,20,1000.0,1000.0,0.0,89.05392011542133,89.05392011542135,1.4580029302424492e-14,200.15184341259447,200.15184341259442,5.832011720969797e-14,26.58894962271716,26.588949622717163,3.645007325606123e-15
front,log-0099,10.0,oracle-power,full_log,8.229284022538392,7.732662383178602,1.4582029689218892,0.17734809476623833,0.14600429834000378,0.060643198355346914,0.5904335284328586,0.4860826565342,0.20189547357470417,11.596844634848859,9.547264469352939,3.9654767671130404,8.9496204757889,8.658060084067895,1.5804383424566717,0.6618675216508506,0.586610560513032,0.20845472916586608,12.999896597691622,11.521756817380373,4.094308658169204,20.359650821813833,13.648544276084184,22.47716383244728,20.359650821813833,13.648544276084184,22.47716383244728,20,1.0,0.8607091812230028,0.8791836279840644,0.04922976698838295,0,0.0,0.5904335284328586,0.4860826565342,0.20189547357470417,11.596844634848859,9.547264469352939,3.9654767671130404,21.271212832904986,19.266713582923167,4.952845254886524,1.0829874541250226,0.980931800007586,0.2521656529601945,20,20,1000.0,1000.0,0.0,65.39029725768751,65.39029725768751,0.0,185.28208510303995,185.2820851030399,5.832011720969797e-14,19.641236610714596,19.641236610714596,0.0
front,log-0078-valid,10.0,oracle-power,full_log_excluding_training,6.332378180806891,6.0136561602856275,1.2394729184087248,0.09313790943791152,0.08848098964896858,0.018347470339670845,0.2982700562720179,0.2838281055852665,0.05930545275442592,8.299161424418068,7.869536595145262,1.6783827827126394,6.4729853630361065,5.972267040063924,1.2967238895597513,0.3183340615054063,0.3064353305648238,0.06791942005222042,8.851187811418567,8.526505051556256,1.8760794231505407,8.922504245559129,8.067279849956897,3.6601853679262835,8.922504245559129,8.067279849956897,3.6601853679262835,20,1.0,0.963526249465372,0.9670278433176422,0.008575741617271327,0,0.0,0.29838271677344286,0.28400991592173197,0.059329699297121986,8.302260027268408,7.872030507521757,1.6788268184214707,28.22136389685891,28.733920027904965,3.6598860867713157,1.0155891168045268,1.0323485759134954,0.1388033393354408,20,20,975.95,976.0,0.22360679774997902,89.07831479637348,88.98451522143054,1.4309680497273163,191.13878483306092,191.14572150135155,0.031021723670466444,27.819714386732443,27.76000647580786,0.3946708672478438
front,log-0079,10.0,oracle-power,full_log_excluding_training,6.309560746364451,5.435089755935014,1.7370110293691134,0.08328817094766684,0.06964246155530654,0.025027368983545826,0.2864907382039485,0.23984587702319388,0.08525831115797186,8.470583880560724,7.1066987799609525,2.50890768053242,6.86597086723044,6.925909740463707,1.3244235618167255,0.32282096408389793,0.2842254363855531,0.10125665679148681,9.545960654244276,8.431985768137114,2.988141036446653,8.178543116786294,7.580633391925507,2.3167759645737624,8.178543116786294,7.580633391925507,2.3167759645737624,20,1.0,0.9686971277925567,0.9714975025569701,0.00839121796392026,0,0.0,0.28654267218015017,0.2398507690750058,0.0852730593742125,8.472121239226574,7.106843742505901,2.5093521473183333,31.234166175105543,29.036316131168746,4.0096456375142955,1.0561609963012502,0.9771214707602522,0.13661022757377056,20,20,975.9,976.0,0.3077935056255462,101.81461917867233,102.06032053995688,0.8019774082714464,188.05878155565983,190.67881336638965,8.064287758749646,29.576925066910597,29.586672103815502,0.13919108700170127
front,log-0080-valid,10.0,oracle-power,full_log_excluding_training,7.04596120295591,6.760478556840392,1.1000050722623724,0.10654944591378523,0.09935633894117657,0.026060047485483784,0.3588679121213034,0.334950937155169,0.08753566169624735,10.467475067499704,9.769781254334234,2.53832893826775,7.769295703658768,6.947864726568117,2.121783428781572,0.4067277383057123,0.3967424393437393,0.11176897650708008,11.866485962391025,11.611269292324597,3.258147922578651,11.018348046000089,10.355052999209068,3.656135140276655,11.018348046000089,10.355052999209068,3.656135140276655,20,1.0,0.949863764011571,0.9541761459214315,0.015799558573973214,0,0.0,0.35891489946319743,0.334984158423414,0.08754204755607749,10.468849174428241,9.770750110143126,2.538523875728411,32.60376674945444,32.216897062294734,2.620470477495957,1.117622325148516,1.1060282010177045,0.0912946627325778,20,20,975.95,976.0,0.3940344628262062,98.28040772465982,98.4041311832531,0.8428845937476993,209.41055645838256,209.41055645838256,0.0,29.176086363126977,29.205414461650427,0.2081168194313386
front,log-0081,10.0,oracle-power,full_log_excluding_training,8.728096298058679,8.097848433369997,1.3810090239839996,0.18357760388742017,0.1548975705159179,0.0747958537970814,0.6052577591840282,0.5102475040139294,0.24678681262772695,12.470537580867104,10.513364484305129,5.099992406897589,9.415495323563658,8.498596435307963,2.771007888634508,0.6914320670152341,0.6006761601071517,0.2764558322801008,14.24712913947099,12.38391671076181,5.7149279218746925,17.817213578223804,11.635621483307855,18.755670278554756,17.817213578223804,11.635621483307855,18.755670278554756,20,1.0,0.877090060573307,0.8910431865901369,0.043427339060608354,0,0.0,0.6052724588825382,0.5102539484170181,0.24678910170646506,12.4708406959564,10.513496862059213,5.100040148736106,24.81368763883146,23.44173455337557,5.480099964357818,1.2043837459238076,1.1369872052452865,0.2650702752018752,20,20,975.95,976.0,0.5104177855340405,67.91998564664974,68.13597649548416,0.3518375699590583,200.25954166451217,200.25954166451217,0.0,20.601891092698896,20.651528397030326,0.09610113551584457
