trial_id,pipeline,log,repeat,duration_s,trainer,cache_fingerprint,center_s,experiment,fusion1,fusion2,nuisance,nuisance_applied_update_rms_mm,nuisance_correction_vector_rms_mg,nuisance_effective_state_hz,nuisance_final_iteration_change_mm,nuisance_full_rate,nuisance_proposed_update_rms_mm,nuisance_source_stride,nuisance_update_fraction,nuisance_xyz_bin_count,nuisance_xyz_scalar_center_mg,nuisance_xyz_scalar_scale_mg,source_run_fingerprint,source_trial_id,start_s,stop_s,time_basis,total
6743c74035260fc5,front,log-0048,0,5.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,5.0746177919209,5.55889541702345,2.0536609580740333,1.2965128988207084,199.1788358692613,10.000000000009095,0.1702188899495127,1.0045000410173088,1.7286838650942782,10.0,0.8211081306077144,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,e08036cb4bd49812,128.03109835509417,133.03109835509417,active,13.961302333977073
540b7dc54a8147b2,front,log-0048,0,10.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,4.850112874992192,5.3100568749941885,2.0873645830433816,2.0992595430860006,198.8938041406427,10.000000000009095,0.2486281102458635,1.005903874989599,2.7990127241146676,10.0,0.820738137082601,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,ab86f76649008687,125.53109835509417,135.53109835509417,active,13.477651707828045
3597206dda7cac53,front,log-0048,0,20.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,10.871746167074889,13.94986041705124,2.1042021659668535,1.9437198928621304,199.77690009207487,10.000000000009095,0.24856590053602015,1.0190602911170572,2.591626523816174,10.0,0.8133382665803348,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,335785eaa77c15c0,120.53109835509417,140.53109835509417,active,28.175330457976088
c214e3fbc735c35c,front,log-0048,0,40.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,11.091262792004272,13.155899125151336,2.2627381661441177,2.5840574795060314,204.56940531820484,10.000000000009095,0.3925740770533047,1.0212639158125967,3.4454099726747085,10.0,0.7976135417630191,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,9a0794b2b1829c44,110.53109835509417,150.53109835509417,active,27.750312791904435
01c68d6fdd10d86d,front,log-0048,0,120.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,12.880817082943395,13.637284624855965,2.072217582957819,2.3198705622534654,211.6688564468623,10.000000000009095,0.35861538836187506,1.013436249922961,3.0931607496712874,10.0,0.7951160854685043,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,e1daf44bc78e2e0b,70.53109835509417,190.53109835509417,active,29.820836375001818
777ce9f8ca07fb03,front,log-0048,1,5.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,6.425135959172621,9.686537917004898,2.308390541933477,1.4545173431607181,199.33757861360948,10.000000000009095,0.18643442677768035,1.1213228749111295,1.939356457547624,10.0,0.8208306354638794,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,2e84b03af0d169e1,266.07197189204214,271.07197189204214,active,19.669449292123318
5c150edc8490202c,front,log-0048,1,10.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,6.119438459165394,7.202024665893987,2.3010284579358995,1.439039799205932,199.2099534431268,10.000000000009095,0.18703876413584053,1.0924190829973668,1.9187197322745764,10.0,0.8211081306077144,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,c741864ca1390eb9,263.57197189204214,273.57197189204214,active,16.8122888749931
95bde9e240e96f4c,front,log-0048,1,20.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,16.619669165927917,19.415534417144954,2.675952667137608,1.762788211755339,199.98767621761823,10.000000000009095,0.23346904418316408,1.1721248750109226,2.350384282340452,10.0,0.8040884284525021,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,f77b773f1f5eca30,258.57197189204214,278.57197189204214,active,40.02417891705409
6bb062cb03548bda,front,log-0048,1,40.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,11.295855417149141,9.188512959051877,2.360016667051241,1.510599144026735,199.23771271560344,10.000000000009095,0.19091134223883138,1.1288824579678476,2.0141321920356465,10.0,0.8212006289889927,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,b26c4683d64e87a1,248.57197189204214,288.57197189204214,active,24.041464666137472
556ee44282a7630e,front,log-0048,1,120.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,20.7530885420274,20.7472292908933,2.4150613751262426,2.2030593451223757,208.4155529067026,10.000000000009095,0.3159591043581102,1.151566999964416,2.9374124601631677,10.0,0.7966885579502359,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,6c77637baf8537dd,208.57197189204214,328.57197189204214,active,45.1357743749395
00ba55fa8067ef28,front,log-0048,2,5.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,7.1092388750985265,8.387203708058223,2.6280362920369953,1.296182144636141,198.87825691506626,10.000000000009095,0.17498471613414576,1.1646564579568803,1.7282428595148547,10.0,0.821015632226436,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,c54e0e835170e3a2,135.1546227244058,140.1546227244058,active,19.439398916903883
34067289d45834f4,front,log-0048,2,10.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,8.681745207868516,7.929918000008911,2.5087472919840366,1.29726398429628,199.1644744824961,10.000000000009095,0.17772504180954962,1.1880951249040663,1.7296853123950402,10.0,0.8206456387013227,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,75ab8490a489104d,132.6546227244058,142.6546227244058,active,20.400709290988743
9227a699ea30e6a0,front,log-0048,2,20.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,15.770864832913503,17.07262762496248,2.4036259579006582,2.587371437460673,200.92958293824827,10.000000000009095,0.3931407227066513,1.262427959125489,3.4498285832808975,10.0,0.8004809915826473,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,21be5a09065d795b,127.65462272440581,147.6546227244058,active,36.596938041970134
24d193ae92be0197,front,log-0048,2,40.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,18.359528166940436,21.094337082933635,2.5778839169070125,2.3938723761986047,208.75464900336488,10.000000000009095,0.3774709793082951,1.1850030419882387,3.191829834931473,10.0,0.7963185644251226,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,3495cc072a0d0a90,117.65462272440581,157.6546227244058,active,43.295143249910325
2d5bd2ea8d011a49,front,log-0048,2,120.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,19.474023167043924,20.14873795816675,2.9038858751300722,2.1547773459483137,207.95552621104105,10.000000000009095,0.3103207139663813,1.243494207970798,2.8730364612644186,10.0,0.7965960595689575,64.0,3404.2840610187864,2024.40580274624,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,a08dd1620fb5ffd9,77.65462272440581,197.6546227244058,active,43.84609950007871
