trial_id,pipeline,log,repeat,duration_s,trainer,cache_fingerprint,center_s,experiment,source_run_fingerprint,source_trial_id,start_s,stop_s,time_basis
4128664422642592,front,log-0046,2,5.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,89004cf64c2459bd,98.6132793609276,103.6132793609276,active
fd59823cfc826099,front,log-0046,2,10.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,f0097f1f7d0ab30b,96.1132793609276,106.1132793609276,active
86d8801edaf15f4a,front,log-0046,2,20.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,1d6c6952a14b4e15,91.1132793609276,111.1132793609276,active
91d2105d25aecd2c,front,log-0046,2,40.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,02d8c4bb1e271ed9,81.1132793609276,121.1132793609276,active
bbe56944cf0f4b6c,front,log-0046,2,120.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,101.1132793609276,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,9f0c90e6f53a8673,41.113279360927606,161.1132793609276,active
c3bc4288e1fc1a78,front,log-0046,3,5.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,a00541bca48a0938,297.59848089421143,302.59848089421143,active
a5272699fd330047,front,log-0046,3,10.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,350dfb7a6958f7f7,295.09848089421143,305.09848089421143,active
7fd4b130f498973e,front,log-0046,3,20.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,6ca0f94f33fc4d39,290.09848089421143,310.09848089421143,active
84000777821af5a9,front,log-0046,3,40.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,e17cf55e36b02eb9,280.09848089421143,320.09848089421143,active
03e4c9658c03d297,front,log-0046,3,120.0,self-supervised,58e373396f836700192dfa2fecb334bfa93af94ee8e7ff324185bd85f7bfe658,300.09848089421143,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,676bc6f1f66f77ce,240.09848089421143,360.09848089421143,active
6743c74035260fc5,front,log-0048,0,5.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,e08036cb4bd49812,128.03109835509417,133.03109835509417,active
540b7dc54a8147b2,front,log-0048,0,10.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,ab86f76649008687,125.53109835509417,135.53109835509417,active
3597206dda7cac53,front,log-0048,0,20.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,335785eaa77c15c0,120.53109835509417,140.53109835509417,active
c214e3fbc735c35c,front,log-0048,0,40.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,9a0794b2b1829c44,110.53109835509417,150.53109835509417,active
01c68d6fdd10d86d,front,log-0048,0,120.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,130.53109835509417,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,e1daf44bc78e2e0b,70.53109835509417,190.53109835509417,active
777ce9f8ca07fb03,front,log-0048,1,5.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,2e84b03af0d169e1,266.07197189204214,271.07197189204214,active
5c150edc8490202c,front,log-0048,1,10.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,c741864ca1390eb9,263.57197189204214,273.57197189204214,active
95bde9e240e96f4c,front,log-0048,1,20.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,f77b773f1f5eca30,258.57197189204214,278.57197189204214,active
6bb062cb03548bda,front,log-0048,1,40.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,b26c4683d64e87a1,248.57197189204214,288.57197189204214,active
556ee44282a7630e,front,log-0048,1,120.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,268.57197189204214,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,6c77637baf8537dd,208.57197189204214,328.57197189204214,active
00ba55fa8067ef28,front,log-0048,2,5.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,c54e0e835170e3a2,135.1546227244058,140.1546227244058,active
34067289d45834f4,front,log-0048,2,10.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,75ab8490a489104d,132.6546227244058,142.6546227244058,active
9227a699ea30e6a0,front,log-0048,2,20.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,21be5a09065d795b,127.65462272440581,147.6546227244058,active
24d193ae92be0197,front,log-0048,2,40.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,3495cc072a0d0a90,117.65462272440581,157.6546227244058,active
2d5bd2ea8d011a49,front,log-0048,2,120.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,137.6546227244058,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,a08dd1620fb5ffd9,77.65462272440581,197.6546227244058,active
8cff0c68368fbc8d,front,log-0048,3,5.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,f01c15a814f28a06,289.0791625276022,294.0791625276022,active
2613d9431022cb31,front,log-0048,3,10.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,d704cc90815f152e,286.5791625276022,296.5791625276022,active
aaf22b60d4d364af,front,log-0048,3,20.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,96649cef0d94d50b,281.5791625276022,301.5791625276022,active
248c30709424b315,front,log-0048,3,40.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,28e4a91f12cc608c,271.5791625276022,311.5791625276022,active
6dbafcc41b584c61,front,log-0048,3,120.0,self-supervised,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,291.5791625276022,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,145195735a30a5ac,231.5791625276022,351.5791625276022,active
4491e953795b77b3,front,log-0049,0,5.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,fea4dc8f5f8cc713,138.09088605573208,143.09088605573208,active
2c709eaef991b17f,front,log-0049,0,10.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,58ad390b50d97b37,135.59088605573208,145.59088605573208,active
5370b7a456da070a,front,log-0049,0,20.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,ea7845f9e1ab4fb3,130.59088605573208,150.59088605573208,active
780f2740199a3486,front,log-0049,0,40.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,21741b81bd2aafb4,120.59088605573208,160.59088605573208,active
284684ec7300217b,front,log-0049,0,120.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,140.59088605573208,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,d4814a7799fd9715,80.59088605573208,200.59088605573208,active
fa6eda9dec90dcfb,front,log-0049,1,5.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,136.15651111561394,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,63a5c0d21a392b80,133.65651111561394,138.65651111561394,active
1eb8222d547ce366,front,log-0049,1,10.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,136.15651111561394,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,65899641827e13df,131.15651111561394,141.15651111561394,active
c74a408ae20bdd53,front,log-0049,1,20.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,136.15651111561394,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,619a5b1f9a7f4316,126.15651111561394,146.15651111561394,active
20dff91b663d8b5b,front,log-0049,1,40.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,136.15651111561394,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,18c2728602c0b7fd,116.15651111561394,156.15651111561394,active
0a83c4eb123d7a95,front,log-0049,1,120.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,136.15651111561394,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,21dbf45337375722,76.15651111561394,196.15651111561394,active
b77aad582f6be150,front,log-0049,2,5.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,124.42435079497876,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,3d7eb12ff966d8e4,121.92435079497876,126.92435079497876,active
ce28f5bf66eb94d9,front,log-0049,2,10.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,124.42435079497876,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,3af11f38cd39af81,119.42435079497876,129.42435079497875,active
b2a19e62bcdd123f,front,log-0049,2,20.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,124.42435079497876,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,65f872f2582748af,114.42435079497876,134.42435079497875,active
7cf5bcd692ee787a,front,log-0049,2,40.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,124.42435079497876,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,002d41c52c7cfd9e,104.42435079497876,144.42435079497875,active
5b73c35aa04092b1,front,log-0049,2,120.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,124.42435079497876,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,0d1a427effa0a4ea,64.42435079497876,184.42435079497875,active
3e1951b5776264b2,front,log-0049,3,5.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,98.67569108478219,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,084dfd4317300f43,96.17569108478219,101.17569108478219,active
63dc168772d2ec1e,front,log-0049,3,10.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,98.67569108478219,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,a18f5a071808ef72,93.67569108478219,103.67569108478219,active
2cddaf936a7b01ce,front,log-0049,3,20.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,98.67569108478219,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,36a20607fb8af685,88.67569108478219,108.67569108478219,active
09274dae090c647f,front,log-0049,3,40.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,98.67569108478219,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,e9a7fbc2a4948671,78.67569108478219,118.67569108478219,active
327d1932b3b6fc8b,front,log-0049,3,120.0,self-supervised,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,98.67569108478219,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,7cdffbac68cac3e9,38.67569108478219,158.6756910847822,active
f44d49d0e807e463,front,log-0054,0,5.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,458.2812117149466,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,75cd7dc831af21ae,455.7812117149466,460.7812117149466,active
b84b31b5d00fca51,front,log-0054,0,10.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,458.2812117149466,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,6ced51db555b92b0,453.2812117149466,463.2812117149466,active
1fd4e04d72703970,front,log-0054,0,20.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,458.2812117149466,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,f5b37a41489fd97b,448.2812117149466,468.2812117149466,active
9e63d2428005fd3b,front,log-0054,0,40.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,458.2812117149466,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,25b86000856d5481,438.2812117149466,478.2812117149466,active
0071375252e278cb,front,log-0054,0,120.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,458.2812117149466,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,45273edfb6e2a66e,398.2812117149466,518.2812117149466,active
b530813578ed0236,front,log-0054,1,5.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,571.5288032143549,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,54f192cdf7663d3f,569.0288032143549,574.0288032143549,active
880ddcf05a5bed26,front,log-0054,1,10.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,571.5288032143549,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,a6c1fb8f81ec7492,566.5288032143549,576.5288032143549,active
d8943b0e74e4c6b6,front,log-0054,1,20.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,571.5288032143549,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,73e51aa4845a13ab,561.5288032143549,581.5288032143549,active
e6d9df310fe284c9,front,log-0054,1,40.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,571.5288032143549,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,aa2c94b7f9df3711,551.5288032143549,591.5288032143549,active
fec2fcf331ddbff9,front,log-0054,1,120.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,571.5288032143549,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,8cdc378febb3a6ea,511.52880321435487,631.5288032143549,active
f72e0e34b2fc3dcf,front,log-0054,2,5.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,604.9548297243072,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,47aab4d1d12c91e3,602.4548297243072,607.4548297243072,active
2257846316718e96,front,log-0054,2,10.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,604.9548297243072,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,9d131965fbb2785e,599.9548297243072,609.9548297243072,active
268f05b149f0c770,front,log-0054,2,20.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,604.9548297243072,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,b16bff63f3fa87f8,594.9548297243072,614.9548297243072,active
503abb5721ec79d6,front,log-0054,2,40.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,604.9548297243072,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,46ea8facccaf714f,584.9548297243072,624.9548297243072,active
03459cfaa005ec0c,front,log-0054,2,120.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,604.9548297243072,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,623e04a5722d17a2,544.9548297243072,664.9548297243072,active
2a8a5cb8120b3806,front,log-0054,3,5.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,347.82897329379733,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,352313fb454e25ef,345.32897329379733,350.32897329379733,active
c774bcb2db0dca4a,front,log-0054,3,10.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,347.82897329379733,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,90a464c3e9afb17f,342.82897329379733,352.82897329379733,active
ddf1916eb05caedc,front,log-0054,3,20.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,347.82897329379733,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,f8997fc9eca397db,337.82897329379733,357.82897329379733,active
d8156beec45381f2,front,log-0054,3,40.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,347.82897329379733,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,1bd7c1e50f034a5a,327.82897329379733,367.82897329379733,active
b2ea6f9dafdbb420,front,log-0054,3,120.0,self-supervised,5bdf15b4c737740658d8740b493b105b36abc3a0c5c467a9182c5118471f2ac9,347.82897329379733,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,a6a2bbdacd4cd487,287.82897329379733,407.82897329379733,active
27c2a6bdd6a2fc0a,front,log-0055,0,5.0,self-supervised,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,74.24001004500975,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,0ca856afceea6b1e,71.74001004500975,76.74001004500975,active
1900763cc0dee20d,front,log-0055,0,10.0,self-supervised,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,74.24001004500975,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,fdddcd81981384b6,69.24001004500975,79.24001004500975,active
5422145c50b5c00b,front,log-0055,0,20.0,self-supervised,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,74.24001004500975,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,91ac1867320b1479,64.24001004500975,84.24001004500975,active
e96e6258db603a6f,front,log-0055,0,40.0,self-supervised,a0a6a726f7cb8ca4a2f3ae66e06935e8d2cf15e3cab249980a389eeb93ba35da,74.24001004500975,solver-window-front-phase2,5bea0f2a1a0f8859fae10f0677c4124e757b551e54e1576787804c52f37e14c2,de88210903882d89,54.240010045009754,94.24001004500975,active
