trainer,aligned_nrmse_std_median,aligned_rmse_median,anchored_rmse_median,evaluation_logs,pair_type,train_log
oracle-binned-median,0.12660806920065037,2.4521575904829436,2.4540270324687152,1,diagonal,log-0073_185
oracle-binned-median,0.19298387470968598,4.39358035629946,4.6357838085951295,23,transfer,log-0073_185
oracle-binned-median,0.23623097727945705,6.556714967756127,6.605528063867232,1,diagonal,log-0078-valid
oracle-binned-median,1.2498448519641958,28.095890397825617,34.6591033739937,23,transfer,log-0078-valid
oracle-binned-median,0.20961154811692115,6.184887326698802,6.271795684016112,1,diagonal,log-0079
oracle-binned-median,1.5025984733620616,33.814711656704375,41.726695286250006,23,transfer,log-0079
oracle-binned-median,0.24524081409236298,7.178201060935785,7.234116872484139,1,diagonal,log-0080-valid
oracle-binned-median,1.3901128397234783,31.17436261759891,40.776716741211494,23,transfer,log-0080-valid
oracle-binned-median,0.4091798103850639,8.431257166330077,8.452284935536326,1,diagonal,log-0081
oracle-binned-median,1.3294715768540704,30.177922096879723,38.91044744583672,23,transfer,log-0081
oracle-binned-median,0.2885049862335721,7.671044544867158,7.7562773478570515,1,diagonal,log-0098
oracle-binned-median,1.3906954892135261,31.159118160006578,39.09289816276136,23,transfer,log-0098
oracle-binned-median,0.4482893900241636,8.804957979537518,8.80736037598239,1,diagonal,log-0099
oracle-binned-median,1.2241991119059745,27.637487217825125,34.8150038036322,23,transfer,log-0099
